"code","description","relatedEmdnCodes"
"57052","Chromogranin A IVD, antibody",""
"57510","p504s protein IVD, antibody",""
"57393","Melan-A/MART-1 peptide IVD, antibody",""
"57224","Follicle stimulating hormone (FSH) IVD, antibody",""
"56922","CD1a cell marker IVD, antibody",""
"56759","Human placental alkaline phosphatase (hPLAP) IVD, antibody",""
"57591","Smooth muscle myosin IVD, antibody",""
"57670","Topoisomerase IIa IVD, antibody",""
"57459","Myogenin IVD, antibody",""
"57338","Ki67 antigen IVD, antibody",""
"63745","Hepatitis B virus surface antigen IVD, antibody",""
"66808","T-box transcription factor 19 (TBX19) protein IVD, antibody",""
"57327","Inhibin A IVD, antibody",""
"57581","Smooth muscle actin IVD, antibody",""
"65321","Succinate dehydrogenase B (SDHB) IVD, antibody",""
"57548","Prostate-specific membrane antigen (PSMA) IVD, antibody",""
"57536","Prolactin IVD, antibody",""
"57440","MUM1 transcription factor IVD, antibody",""
"57303","Human growth hormone (HGH) IVD, antibody",""
"57663","Thyroid stimulating hormone (TSH) IVD, antibody",""
"56895","Carcinoembryonic antigen (CEA) IVD, antibody",""
"56978","CD38 cell marker IVD, antibody",""
"66425","VISTA protein IVD, antibody",""
"66572","Indoleamine 2,3-dioxygenase 1 (IDO1) IVD, antibody",""
"62812","Oct-3/4 IVD, antibody",""
"57445","Muscle-specific alpha/gamma actin IVD, antibody",""
"62796","CD163 cell marker IVD, antibody",""
"56924","CD2 T-cell marker IVD, antibody",""
"65252","Alpha thalassemia/mental retardation syndrome X-linked (ATRX) IVD, antibody",""
"57457","Leukocyte myeloperoxidase (MPO) IVD, antibody",""
"62797","Anoctamin-1 (ANO1) IVD, antibody",""
"63258","Epithelial cell adhesion molecule (EpCAM) IVD, antibody",""
"57626","Synaptophysin IVD, antibody",""
"56877","Calponin protein IVD, antibody",""
"63903","Stathmin IVD, antibody",""
"57428","MSH2 antigen IVD, antibody",""
"48154","Galectin-3 IVD, antibody",""
"57433","MSH6 antigen IVD, antibody",""
"56930","CD5 cell marker IVD, antibody",""
"57464","Myo-D1 protein rhabdomyosarcoma marker IVD, antibody",""
"57238","Glial fibrillary acidic protein (GFAP) IVD, antibody",""
"56823","Bcl-2 oncoprotein IVD, antibody",""
"57644","Terminal deoxynucleotidyl transferase (TdT) IVD, antibody",""
"57174","Desmin protein IVD, antibody",""
"56926","CD3 cell marker IVD, antibody",""
"66638","Tissue prostate specific antigen (PSA) IVD, antibody",""
"56828","Bcl-6 protein IVD, antibody",""
"57004","CD61 platelet glycoprotein IIIa marker IVD, antibody",""
"63738","Programmed death-1 (PD-1) IVD, antibody",""
"56970","CD31 endothelial cell marker IVD, antibody",""
"56882","Calretinin protein IVD, antibody",""
"56860","Cadherin protein IVD, antibody",""
"56952","CD19 cell marker IVD, antibody",""
"62811","Napsin A IVD, antibody",""
"50996","Helicobacter pylori antigen IVD, antibody",""
"57517","p63 tumour protein IVD, antibody",""
"57710","Wilms tumour protein IVD, antibody",""
"57665","Thyroid transcription factor-1 (TTF1) IVD, antibody",""
"57495","p16 antigen IVD, antibody",""
"56938","CD10 cell marker IVD, antibody",""
"11158","Dental floss",""
"56282","Knee support/thermal therapy bandage",""
"59015","Pressure bandage, Hevea-latex, single-use",""
"35538","Freestanding electric massager",""
"34488","Bed/chair electric massager",""
"11989","External electric-heating core temperature regulation system pad",""
"47842","Soft corrective contact lens, daily-wear",""
"59023","Polyisoprene surgical glove, non-powdered, antimicrobial",""
"56291","Nitrile surgical glove, non-powdered",""
"56287","Nitrile examination/treatment glove, powdered",""
"47705","Cosmetic red-light phototherapy system, professional",""
"34669","Ultraviolet phototherapy unit, home-use",""
"62637","Hand-held ophthalmic crosslinking ultraviolet phototherapy unit",""
"47417","Hair growth laser device",""
"11239","Adult nappy",""
"58935","Intense pulsed light skin surface treatment system",""
"61473","Dermatological carbon dioxide laser system",""
"35149","Ultraviolet phototherapy unit, professional",""
"63308","Electrolytic-plasma electrosurgical system",""
"61793","Endoscope suction valve, reusable",""
"64114","Sclerotherapy endoscopic needle, single-use",""
"48040","Infrared-light vein locator",""
"63585","Water jet flosser",""
"54220","Human growth hormone (HGH) IVD, kit, chemiluminescent immunoassay",""
"63403","Mycoplasma pneumoniae immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",""
"63427","Mycoplasma pneumoniae immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"54254","Luteinizing hormone (LH) IVD, kit, chemiluminescent immunoassay",""
"54322","Progesterone IVD, kit, chemiluminescent immunoassay",""
"60979","Estradiol (oestradiol) (E2) IVD, kit, chemiluminescent immunoassay",""
"54237","Insulin IVD, kit, chemiluminescent immunoassay",""
"60496","Beta-2-glycoprotein I antibody IVD, kit, chemiluminescent immunoassay",""
"54335","Prolactin IVD, kit, chemiluminescent immunoassay",""
"54211","Total human chorionic gonadotropin IVD, kit, chemiluminescent immunoassay",""
"54130","C-peptide IVD, kit, chemiluminescent immunoassay",""
"54139","Dehydroepiandrosterone sulfate (DHEAS) IVD, kit, chemiluminescent immunoassay",""
"58322","Total thyroxine (TT4) IVD, kit, chemiluminescent immunoassay",""
"58330","Total triiodothyronine (TT3) IVD, kit, chemiluminescent immunoassay",""
"54187","Follicle stimulating hormone (FSH) IVD, kit, chemiluminescent immunoassay",""
"54417","Free triiodothyronine (FT3) IVD, kit, chemiluminescent immunoassay",""
"54068","Androstenedione IVD, kit, chemiluminescent immunoassay",""
"58346","17-Hydroxyprogesterone IVD, kit, chemiluminescent immunoassay",""
"58237","Buffered sample diluent IVD",""
"58236","Buffered wash solution IVD",""
"56718","Enzyme immunoassay (EIA) analyser IVD",""
"56705","Fluorescent immunoassay analyser IVD, laboratory",""
"64818","Microplate/tube/assay card incubator IVD",""
"61032","Laboratory analyser cuvette IVD, single-use",""
"57794","Surgical/medical respirator, non-antimicrobial, single-use",""
"44681","Electrosurgical handpiece, single-use",""
"37709","Breathing circuit bag, reusable",""
"46823","PEEP valve, single-use",""
"37706","Ventilator breathing circuit, single-use",""
"35176","Anaesthesia face mask, reusable",""
"61850","Absorbent underpad, non-antimicrobial, single-use",""
"42476","Breathing circuit catheter mount, single-use",""
"47803","Reinforced laryngeal mask airway, single-use",""
"41829","Endotracheal tube introducer, single-use",""
"55553","Cannabinoid/cannabinoid metabolite IVD, reagent",""
"59049","General-purpose medical fibre padding",""
"46906","Expiratory peak flow meter, digital",""
"41067","Orthodontic chin cap/cup",""
"58376","Eye splash shield, single-use",""
"30880","Echinococcus granulosus immunoglobulin G (IgG) antibody IVD, control",""
"60412","Sexual lubricant",""
"35492","Isolation gown, single-use",""
"64665","Video capsule endoscopy monitoring kit",""
"38068","Video capsule endoscopy system capsule",""
"47691","Cuff-suction endotracheal tube",""
"46634","Airway pressure monitor, non-powered",""
"35484","Basic light microscope",""
"17440","Inverted-stage light microscope",""
"62439","Dental surgical microscope",""
"36453","Electrical logic circuit meter",""
"15723","Ophthalmic chair, line-powered",""
"46268","Cranioplasty plate, non-alterable",""
"64479","Surgical implant handling forceps",""
"47858","Surgical instrument torque limiter",""
"32845","Surgical depth gauge, reusable",""
"16462","Surgical countersink, reusable",""
"47831","Orthopaedic implantation sleeve, reusable",""
"32390","Fluted surgical drill bit, reusable",""
"47786","Orthopaedic implant aiming arm",""
"12696","Orthopaedic inorganic implant inserter/extractor, reusable",""
"47904","Orthopaedic bone-reduction tool",""
"10825","Orthopaedic chisel",""
"46165","Orthopaedic guidewire, reusable",""
"45405","Orthopaedic x-ray ruler",""
"36235","Manual surgical rotary handpiece, reusable",""
"32871","Surgical torque wrench, reusable",""
"32312","Surgical mallet",""
"47457","Orthopaedic trocar blade, reusable",""
"17507","Bone tap, reusable",""
"35589","Intramedullary canal cleaning brush, reusable",""
"45918","Hand-held surgical retractor, reusable",""
"35048","Bone lever/elevator, reusable",""
"44795","Manual orthopaedic bender, reusable",""
"44759","General internal orthopaedic fixation system implantation kit",""
"35595","Bone clamp traction bar",""
"45164","Cupping therapy device",""
"35147","Musculoskeletal infrared phototherapy unit, non-wearable",""
"48432","HIV1/HIV2 antigen IVD, kit, rapid ICT, clinical",""
"42893","General-purpose bowl, reusable",""
"37255","Universal operating table top",""
"62650","Operating table torso positioner",""
"37048","Footrest",""
"58055","Operating/examination/treatment table headrest, reusable",""
"33152","Universal operating table, electromechanical",""
"42308","Operating table orthopaedic extension, non-powered",""
"62482","Limb/torso/head restraint, reusable",""
"35954","Medical device rail",""
"36069","Freestanding/bed-attached intravenous pole",""
"41756","Gas cylinder holder",""
"14473","X-ray film cassette holder",""
"35501","Anaesthesia screen",""
"45037","Orthopaedic bone pin, bioabsorbable",""
"46652","Spinal fixation plate, bioabsorbable",""
"46650","Spinal bone screw, bioabsorbable",""
"36249","Orthopaedic bur, reusable",""
"12143","Instrument tray, reusable",""
"45039","Bioabsorbable orthopaedic bone screw",""
"44688","Extra-gynaecological surgical mesh, synthetic polymer, bioabsorbable",""
"45038","Orthopaedic fixation plate, bioabsorbable",""
"58503","Pliable-polymer dental regeneration membrane, bioabsorbable, tacked",""
"16966","Synthetic bone graft",""
"47746","Bone tack inserter, basic",""
"13502","Suture scissors",""
"37839","Suturing unit, reusable",""
"35559","Bone file/rasp, manual, reusable",""
"45716","Suture knot pusher, reusable",""
"62468","Surgical soft-tissue manipulation forceps, scissors-like, reusable",""
"58387","Surgical cutting/shaping board, reusable",""
"37148","Laparoscopic access cannula, reusable",""
"37086","Endoscope sheath, reusable",""
"44796","Medical ruler, reusable",""
"44805","Orthopaedic implantable-device cutter",""
"47829","Surgical instrument handle, non-torque-limiting",""
"56651","Tendon/ligament graft preparation station post",""
"56650","Tendon/ligament graft preparation station base",""
"44877","Ligament graft sizer, noninvasive",""
"44605","Surgical drill chuck key",""
"35380","Tendon stripper",""
"36167","Orthopaedic broach",""
"17526","Thermoplastic-moulding water bath",""
"13380","Hand-held dental retractor",""
"45104","Fixation-implant water bath drape",""
"47637","Bone fixation plate pliers",""
"35029","Electrocautery system generator, battery-powered",""
"42997","Surgical instrument/implant rack",""
"38530","Dental spatula, reusable",""
"41544","Periodontal knife",""
"38168","Periosteal elevator, reusable",""
"35811","Dental excavator, reusable",""
"64078","Manual dental burnisher, reusable",""
"35320","Manual dental scaler, reusable",""
"41660","Periodontal curette",""
"35812","Dental surgical probe, reusable",""
"16480","Dental elevator, tooth/root",""
"31776","Dental mirror, reusable",""
"41876","Endodontic plugger",""
"31908","Periodontal hoe",""
"31863","Margin finishing dental file/rasp, reusable",""
"41861","Dental restoration carver, resin",""
"35697","Dental material application tool, single-use",""
"12235","Scalpel handle, reusable",""
"13735","Sterilization packaging, single-use",""
"57871","Specimen processing instrument IVD",""
"62018","Multiple form 25-hydroxy Vitamin D IVD, kit, liquid chromatography/mass spectrometry (LC/MS)",""
"54475","Multiple form 25-hydroxy Vitamin D IVD, control",""
"54474","Multiple form 25-hydroxy Vitamin D IVD, calibrator",""
"60444","Newborn metabolic screen/congenital disorder IVD, kit, spectrophotometry",""
"64705","Assay development analyte-specific reagent IVD",""
"30213","Multiple clinical chemistry enzyme IVD, control",""
"55876","Multiple haemoglobin subtype IVD, kit, electrophoresis",""
"57849","Mass spectrometry analyser IVD",""
"64820","Multiple inborn immunodeficiency/muscular/haematological disorder IVD, kit, nucleic acid technique (NAT)",""
"52521","Nucleic acid extraction/isolation kit IVD",""
"65871","Human genomic analysis interpretive software IVD",""
"57837","Electrophoresis analyser IVD",""
"59372","Total galactose IVD, kit, enzyme fluorescence",""
"35477","Clinical laboratory information system",""
"61787","Creatine kinase skeletal muscle isoenzyme (CKMM) IVD, kit, fluorescent immunoassay",""
"58190","Multiple amino acid/carnitine metabolite IVD, kit, mass spectrometry",""
"60528","Magnetic particle separation instrument IVD",""
"62124","Free estriol (oestriol) IVD, kit, fluorescent immunoassay",""
"62325","Inhibin A IVD, kit, fluorescent immunoassay",""
"59089","T-cell receptor excision circle (TREC) IVD, kit, nucleic acid technique (NAT)",""
"59250","Biotinidase IVD, kit, enzyme fluorescence",""
"60271","Galactose-1-phosphate uridyl transferase IVD, kit, enzyme fluorescence",""
"54060","Alpha-fetoprotein (AFP) IVD, kit, fluorescent immunoassay",""
"61469","17-Hydroxyprogesterone IVD, kit, fluorescent immunoassay",""
"60713","Neonatal trypsin IVD, kit, fluorescent immunoassay",""
"59222","Neonatal thyroxine (neonatal T4) IVD, kit, fluorescent immunoassay",""
"59221","Neonatal thyroid stimulating hormone (neonatal TSH) IVD, kit, fluorescent immunoassay",""
"58775","Fluorescent immunoassay dissociation-enhancement reagent IVD",""
"65432","Laboratory shaker IVD",""
"15178","Laboratory shaker",""
"58787","Total human chorionic gonadotropin IVD, kit, fluorescent immunoassay",""
"54253","Luteinizing hormone (LH) IVD, kit, enzyme immunoassay (EIA)",""
"54186","Follicle stimulating hormone (FSH) IVD, kit, enzyme immunoassay (EIA)",""
"58960","Phenylalanine IVD, kit, fluorimetry",""
"17751","Bone matrix implant, synthetic, non-antimicrobial",""
"42625","Photometric/spectroscopic immunoassay analyser IVD",""
"41839","C-reactive protein (CRP) IVD, control",""
"53705","C-reactive protein (CRP) IVD, kit, nephelometry/turbidimetry",""
"61762","Procollagen type I N-terminal propeptide (PINP) IVD, kit, radioimmunoassay",""
"62106","Multiple formulation agar culture medium IVD",""
"60723","Medical image management system",""
"57812","Radiology DICOM image processing application software",""
"40779","Bone absorptiometric ultrasound system",""
"56641","Stereotactic neuronavigation/planning system",""
"35169","Hand-held deep-tissue electromagnetic stimulator",""
"11474","Electromyograph",""
"64008","Menstrual cycle self-monitoring software",""
"11467","Electroencephalograph",""
"46495","Magnetoencephalography system, superconducting",""
"44214","Orthosis suspension unit",""
"33056","Cast construction material",""
"64881","First aid limb splint, mouldable, single-use",""
"58857","Multi-purpose digital medical camera",""
"37619","Limited-view-field CT system",""
"10405","Seizure bite block",""
"12535","Medical equipment/instrument drape, single-use",""
"38597","Dental milling system, CAD/CAM, chairside",""
"44245","Stationary panoramic/tomographic dental x-ray system, digital",""
"42297","Stationary intraoral dental x-ray system, digital",""
"37672","Stationary mammographic x-ray system, digital",""
"37630","Stationary mammographic x-ray system, analogue",""
"47144","Dental chair, electric",""
"34991","Dental delivery system",""
"40878","Panoramic/tomographic dental x-ray system application software",""
"56320","LED dental light, line-powered",""
"43369","Stationary panoramic dental x-ray system, digital",""
"66864","Ophthalmic tonometer remote control",""
"64667","Noninvasive device battery charger/transceiver/cable",""
"57967","Medical equipment clinical data interfacing software",""
"62405","Ophthalmic tonometer probe",""
"64054","Insulin-like growth factor binding protein 1 (IGFBP-1) IVD, kit, rapid ICT, clinical",""
"42194","Insulin-like growth factor binding protein 1 (IGFBP-1) IVD, control",""
"47728","Menstrual cup/disc, non-latex, reusable",""
"31362","Examination/treatment table, line-powered",""
"45553","Orthopaedic bur, single-use",""
"47502","Image segmentation application software",""
"40803","Infrared thermography system",""
"62161","Ophthalmic diode laser system",""
"32265","Surgical video camera",""
"16205","Dental x-ray film holder, reusable",""
"31828","Dental x-ray system beam alignment device",""
"50484","CAD/CAM software",""
"61731","Spirometry/pulmonary function pressure tube",""
"44545","Breathing mouthpiece, single-use",""
"42410","Electrical cable/lead holder",""
"10907","Nose clip, single-use",""
"17250","Spirometer/pulmonary function analyser syringe",""
"54190","Gastrin IVD, kit, enzyme immunoassay (EIA)",""
"44942","Suction system canister liner",""
"44943","Surgical suction system collection container, reusable",""
"63386","X-ray image interpretive software",""
"41427","Cell centrifugation/density gradient separation reagent IVD",""
"53966","Protein 14-3-3 IVD, reagent",""
"53964","Protein 14-3-3 IVD, calibrator",""
"63725","Fluorescein-labelled aerolysin (FLAER) test IVD, reagent",""
"58366","Complement reagent IVD",""
"35995","Transcutaneous electrical stimulation electrode, single-use",""
"35709","Electrode/transducer strap, reusable",""
"44738","Orthodontic progressive aligner",""
"37278","Double-lumen haemodialysis catheter, implantable",""
"65126","Surgical instrument handle grip",""
"37503","Tone audiometer",""
"37645","Stationary basic diagnostic x-ray system, digital",""
"35729","Diagnostic peripheral nerve electrical stimulation system",""
"32547","Medical networking interface unit",""
"32859","Orthopaedic bone screw starter/notcher",""
"63980","Screw-extraction orthopaedic reamer, reusable",""
"45062","Tendon/ligament bone anchor, non-bioabsorbable",""
"44054","Orthopaedic surgical procedure kit, non-medicated, reusable",""
"44052","Orthopaedic surgical procedure kit, non-medicated, single-use",""
"65553","Spinal bone set screw",""
"66948","Spinal bone screw head/rod adaptor",""
"46653","Spinal fixation plate, non-bioabsorbable",""
"66984","Intravenous drug abuse administration kit",""
"64627","Dental implant holding endpiece, reusable",""
"62358","Screw extractor, reusable",""
"55849","Screw endosteal dental implant, two-piece",""
"65965","External facial prosthesis attachment frame component",""
"44879","Dental implant suprastructure, permanent, preformed",""
"55859","White blood cell count IVD, reagent",""
"44878","Shoulder immobilizer/orthosis, single-use",""
"61647","Dental prosthesis/implant abutment screw",""
"44887","Dental osteotome",""
"31846","Dental implantation depth/angle gauge, reusable",""
"46122","Dental implant suprastructure, temporary, preformed, reusable",""
"61646","Dental prosthesis/implant abutment screw analog, reusable",""
"61917","Osteotomy guide, reusable",""
"63662","Dental implant suprastructure reamer",""
"45329","Dental soft-tissue coring punch, reusable",""
"63664","Dental implant suprastructure reamer guide",""
"47968","Dental bone matrix implant, animal-derived",""
"58709","Collagen dental regeneration membrane",""
"61030","Screw extractor, single-use",""
"61946","Surgical torque wrench adaptor",""
"64528","Dental implant internal thread shaping tool",""
"45319","Dental implant extractor",""
"64323","Dental implant abutment impression cap",""
"63290","Facial prosthesis attachment implant",""
"18129","Manual bone mill",""
"47634","Surgical countersink, single-use",""
"61640","Dental implant abutment analog, laboratory",""
"47693","Synthetic polymer burn dressing, gel-coated",""
"47694","Burn gel",""
"47695","Cotton burn sheet",""
"47692","Cotton burn dressing, non-antimicrobial",""
"38671","Steam sterilizer",""
"65568","Nasal aspirator, vacuum",""
"40642","SPECT system, rotating detector head",""
"61033","Laboratory analyser cuvette IVD, reusable",""
"59058","Wash/cleaning solution IVD, automated/semi-automated system",""
"61165","Blood cell lysis reagent IVD",""
"36827","Electrocardiographic long-term ambulatory recording analyser",""
"33579","Surgical irrigation/aspiration pump, reusable",""
"30018","Wheelchair steering/control unit",""
"44574","Biofeedback system application software",""
"38447","General examination/treatment chair, electric",""
"64492","Diagnostic X-ray system image receptor floor stand",""
"37076","X-ray system tube support, floor standing",""
"40654","Basic diagnostic x-ray system table, non-powered",""
"40655","Basic diagnostic x-ray system table, powered",""
"45042","Metered-delivery hypodermic syringe/needle",""
"65285","Skin adhesive protective material",""
"44127","Autoinjector needle",""
"38501","Insulin syringe/needle, basic",""
"36398","Hess-screen",""
"61434","Portable active medical device mount",""
"43383","Ophthalmic operating table, electromechanical",""
"67197","Ergonomic surgeon’s chair",""
"62613","Ophthalmic examination station",""
"34833","General-purpose stool/chair",""
"18004","Donor-organ/tissue/cell preservation solution",""
"47625","Surgical irrigation/aspiration tubing set",""
"41497","Myoelectric hand prosthesis",""
"47517","Virtual-display rehabilitation system, powered-support, upper-limb",""
"41082","Electrical hand prosthesis",""
"17812","Needle guard",""
"66671","Commode, electrically-powered",""
"34936","Shower seat, non-powered",""
"45675","Fixed patient lifting system, manual",""
"34852","Massage table/couch, non-powered, portable",""
"46761","Body arch traction table",""
"42486","Examination/treatment table, hydraulic",""
"16918","Perimeter, automatic",""
"47699","Cardiopulmonary physiological parameter analysis software",""
"41651","Electrocardiographic long-term ambulatory recording analyser application software",""
"34713","Dental milling system, CAD/CAM, laboratory",""
"60883","Dental treatment application software",""
"46383","Peripheral anaesthesia catheter set, non-medicated",""
"63286","Inpatient motion surveillance software",""
"17898","Cardiac electrophysiology analysis system",""
"44046","IVF medium",""
"47816","Radiological video camera patient positioning/tracking system",""
"41670","Radiological PACS software",""
"47616","Conduction blood/fluid warmer",""
"44724","Cryogenic spray, cutaneous",""
"40808","Radiological image marker, implantable",""
"12330","Mobile patient lifting system, electrically-powered",""
"37951","Handgrip disability-assistive walker, non-powered, foldable",""
"61700","Manual stander",""
"44990","Skin-cover adhesive strip, non-antimicrobial",""
"47169","Air-conduction hearing aid, receiver-in-canal",""
"59460","Contralateral hearing unit",""
"57886","Hearing aid enhanced audio device, telecommunication/multimedia",""
"60211","Audiometric/hearing device software",""
"57885","Hearing aid/implant system remote control",""
"47619","Convection blood/fluid warmer set",""
"47801","Subcutaneous self-injection aid",""
"57884","Hearing aid wireless-fitting computer-aided set",""
"30036","Assistive passenger lift",""
"45678","Mobile patient lifting system, manual",""
"38704","Walking chair, non-foldable",""
"65508","Assistive ergonomic chair, electrically-adjusted",""
"47117","Haemodialysis chair, electric",""
"58827","Assistive ergonomic chair, manually-adjusted",""
"46923","Haematological concentrate system preparation kit, platelet concentration",""
"47154","Haematological concentrate system centrifuge",""
"62346","Centrifuge tube counterbalance",""
"57631","T lymphocyte IVD, kit, fluorescent activated cell sorting/flow cytometry (FACS/Flow)",""
"36146","Cardiopulmonary stress exercise monitoring system",""
"36134","Pulmonary function analysis system, paediatric",""
"35282","Pulmonary function analysis system, adult",""
"60409","Musculoskeletal/physical therapy laser, professional",""
"60410","Musculoskeletal/physical therapy laser, home-use",""
"41188","Speech audiometer",""
"45220","Multi-modality skin surface treatment system",""
"45221","Dermatological laser beam guiding handpiece",""
"35969","Dental anaesthesia syringe, reusable",""
"65223","Dental material heater",""
"60599","Dental computer assisted anaesthesia injection unit",""
"37461","Needle recapping device, reusable",""
"63630","Ceramic dental bur",""
"63953","Dental material application tool, reusable",""
"36187","Needle recapping device, single-use",""
"35869","Dental anaesthesia syringe, intraligamentary",""
"66485","Ambulatory syringe pump",""
"45819","Empty self-injector, electronic",""
"43081","Medication reminder application software",""
"12132","Syringe-loaded medication/vaccine injector, manual, professional",""
"45308","ABO/Rh multiple blood grouping IVD, kit, agglutination",""
"52647","Anti-Rh(D) red blood cell grouping IVD, antibody",""
"61124","Magnetic neural stimulation system",""
"40900","Radiological arm/leg positioner",""
"38375","Radiation shielding curtain",""
"37623","Stationary angiographic x-ray system, digital",""
"36614","Examination/operating table component trolley",""
"34868","Bedrail",""
"35183","Basic bed mattress",""
"62758","Medical table top floor stand, non-powered",""
"35239","Overhead infant phototherapy unit",""
"63263","Auditory canal scanner",""
"11479","Electronystagmograph",""
"36717","Impedance audiometer",""
"62133","Audiometric ear tip",""
"34891","Diagnostic caloric vestibular stimulation system",""
"41217","Hearing aid tester, electrical",""
"35368","Auditory stimulator",""
"61020","Analytical non-scalp cutaneous electrode",""
"35747","Evoked-potential audiometer",""
"61462","Hearing aid/implant system programming interface unit",""
"56648","Assisted reproduction procedure dish",""
"51772","Streptococcus pneumoniae culture isolate antigen IVD, antibody",""
"62577","Multiple dermatophyte species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51519","Multiple Salmonella species antigen IVD, control",""
"50950","Escherichia coli antigen IVD, antibody",""
"50952","Escherichia coli antigen IVD, control",""
"50975","Haemophilus influenzae culture isolate antigen IVD, antibody",""
"64703","Streptococcus pneumoniae total antibody IVD, reagent",""
"51514","Multiple Salmonella species culture isolate antigen IVD, antibody",""
"63138","Multiple Streptococcus species antigen IVD, control",""
"63135","Multiple Streptococcus species antigen IVD, antibody",""
"51601","Multiple Shigella species culture isolate antigen IVD, antibody",""
"51270","Pseudomonas aeruginosa immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51273","Pseudomonas aeruginosa immunoglobulin G (IgG) antibody IVD, control",""
"51264","Pseudomonas aeruginosa antigen IVD, control",""
"63143","Multiple respiratory bacteria antigen IVD, kit, rapid ICT, clinical",""
"61196","Assisted reproduction embryo-assessment software",""
"61195","Assisted reproduction incubator/microscope camera system",""
"32816","Spectacle frame",""
"61745","Head-worn bone-conduction hearing aid holder, reusable",""
"61176","Implantable vibrator bone-conduction hearing implant system",""
"62209","Bone-conduction hearing implant system sound processor/vibrator",""
"44069","ENT surgical procedure kit, non-medicated, single-use",""
"47847","Orthopaedic implant-instrument extension adaptor, reusable",""
"46638","Craniofacial bone screw, non-bioabsorbable",""
"11290","Open-surgery dissector",""
"46479","Surgical implant template, reusable",""
"45241","Audiometric/hearing aid tester",""
"40641","Mobile gamma camera system",""
"40640","Stationary gamma camera system",""
"47425","Neutrophil gelatinase-associated lipocalin (NGAL) IVD, control",""
"47429","Neutrophil gelatinase-associated lipocalin (NGAL) IVD, calibrator",""
"47430","Neutrophil gelatinase-associated lipocalin (NGAL) IVD, reagent",""
"65177","Vision physiology/eye movement analysis system",""
"66691","Audiometric/hearing aid tester support kit",""
"41240","Earphone, circumaural",""
"66677","Vestibulo-auditory analysis system support kit¿",""
"35619","Auditory cranial bone vibrator",""
"63545","Vestibulo-auditory analysis system",""
"35750","Analytical non-scalp cutaneous lead",""
"41234","Earphone, insert",""
"41237","Earphone, supra-aural",""
"31940","Earphone cushion",""
"62994","Canalith repositioning procedure chair, manual",""
"38683","Camera application software",""
"58019","Otoacoustic emission system, battery-powered",""
"58018","Otoacoustic emission system, line-powered",""
"41588","Incontinence pants, single-use",""
"40971","Ultrasound imaging system operator console",""
"11067","General cryosurgical system, cryogen gas, mechanical",""
"36250","Inflatable penile prosthesis",""
"31076","Multiple-piece intestinal ostomy bag, open-ended",""
"45605","Single-administration urethral catheterization kit, single-use",""
"34929","Urinary incontinence penis sheath/port, single-use",""
"65173","Urine drainage extension tubing",""
"31066","One-piece intestinal ostomy bag, closed-ended",""
"31075","One-piece intestinal ostomy bag, open-ended",""
"64583","One-piece urostomy bag, open-ended",""
"31067","Multiple-piece intestinal ostomy bag, closed-ended",""
"31069","Multiple-piece urostomy bag, open-ended",""
"48159","Intestinal ostomy base plate, flat",""
"48158","Intestinal ostomy base plate, convex",""
"61944","Guidewire holder",""
"45612","Soft-tissue/mesh anchor, non-bioabsorbable",""
"31987","Colostomy rod",""
"58889","Colostomy irrigation sleeve",""
"58888","Colostomy irrigation kit, reusable",""
"60968","Ostomy appliance ring/belt",""
"61021","Colostomy irrigation bag",""
"37592","Ostomy odour-absorbent/deodorizer",""
"64108","Suction/irrigation tubing, reusable",""
"46203","Manual rectal irrigation system control unit",""
"58921","Non-wearable adult urine collection bag, open-ended",""
"48124","Exudate-absorbent dressing, non-gel, antimicrobial",""
"60171","Corpus cavernosum dilator, reusable",""
"58005","Polymeric ureteral stent",""
"37502","Ostomy bag closure device",""
"60494","Patient medical adhesive remover",""
"58978","Synthetic-polymer liquid barrier dressing",""
"61470","Urogenital surgical laser system beam guide, reusable",""
"47785","Urogenital surgical laser system beam guide, single-use",""
"41052","Non-wearable urine/faecal collection bag holder",""
"46205","Secretion/excreta skin cleanser",""
"60356","Rectal/colonic irrigation nozzle, reusable",""
"64247","Ostomy appliance scissors",""
"60842","Pelvic organ prolapse surgical mesh, synthetic polymer",""
"45510","Manual rectal irrigation system",""
"46204","Rectal irrigation system fluid container",""
"43370","Ostomy bag pressure bandage",""
"57874","Suturing unit, single-use",""
"60786","Male stress urinary incontinence surgical mesh-sling, synthetic polymer",""
"47986","Female stress urinary incontinence surgical mesh-sling, synthetic polymer",""
"35277","Testicle prosthesis",""
"36251","Rigid penile prosthesis",""
"35817","Incontinence pants liner",""
"37685","Personal device holder, reusable",""
"46855","Wound-nonadherent dressing, permeable, non-antimicrobial",""
"62724","Intestinal ostomy base plate, concave",""
"60755","Urological surgical procedure kit, non-medicated, single-use",""
"43494","Bathing/changing table, mobile",""
"63054","Height-adjustable washbasin bracket, electric",""
"63052","Height-adjustable washbasin bracket, manual",""
"63008","Shower seat, power-adjusted",""
"43600","Bathing/changing table, stationary",""
"63053","Height-adjustable toilet bracket, manual",""
"63055","Height-adjustable toilet bracket, electric",""
"35585","Toilet hand rail",""
"64740","Wall-mounted foldable seat",""
