"code","description","relatedEmdnCodes"
"61253","Multiple thyroid marker IVD, calibrator",""
"41430","Kappa/lambda light chain immunoglobulin IVD, calibrator",""
"60457","Multiple immunosuppressant therapeutic drug monitoring IVD, reagent",""
"55446","Rapamycin (sirolimus) therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"58423","von Willebrand factor:glycoprotein Ib binding activity (vWF:GPIb) IVD, kit, nephelometry/turbidimetry",""
"53109","Lipase IVD, calibrator",""
"49107","Zika virus immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",""
"44700","Creatinine IVD, calibrator",""
"49109","Zika virus immunoglobulin M (IgM) antibody IVD, control",""
"61886","Cyclosporin A/cyclosporine therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"63375","Printer label IVD",""
"61890","Methaqualone IVD, kit, enzyme immunoassay (EIA)",""
"55608","Ethanol (ETOH) IVD, kit, spectrophotometry",""
"61888","Salicylate IVD, kit, enzyme immunoassay (EIA)",""
"55359","Quinidine therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"53495","N-acetyl procainamide (NAPA) IVD, kit, fluorescent immunoassay",""
"52754","Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG) antibody IVD, control",""
"49596","Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"52798","Herpes simplex virus 1 (HSV1) immunoglobulin G (IgG) antibody IVD, control",""
"49570","Herpes simplex virus 1 (HSV1) immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"64335","Anti-Mullerian hormone (AMH) IVD, kit, chemiluminescent immunoassay",""
"53356","Multiple lipid analyte IVD, calibrator",""
"61889","Lysergic acid diethylamide (LSD)/LSD metabolite IVD, kit, enzyme immunoassay (EIA)",""
"55757","Phenobarbital IVD, calibrator",""
"54669","Free (unbound) prostate specific antigen (fPSA) IVD, kit, chemiluminescent immunoassay",""
"52869","Multiple electrolyte IVD, reagent",""
"53706","C-reactive protein (CRP) IVD, kit, spectrophotometry",""
"61015","Valproic acid therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",""
"54407","Thyroxine binding globulin (TBG) IVD, kit enzyme immunoassay (EIA)",""
"61892","Salicylate IVD, kit, spectrophotometry",""
"61896","Procainamide therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",""
"55756","Phenobarbital IVD, kit, nephelometry/turbidimetry",""
"61895","N-acetyl procainamide (NAPA) IVD, kit, nephelometry/turbidimetry",""
"61894","Lidocaine therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",""
"61893","Carbamazepine therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",""
"60993","Tricyclic antidepressant IVD, kit, enzyme immunoassay (EIA)",""
"63297","Laboratory waste receptacle liner IVD",""
"54668","Free (unbound) prostate specific antigen (fPSA) IVD, kit, enzyme immunoassay (EIA)",""
"53717","Ferritin IVD, kit, enzyme immunoassay (EIA)",""
"51732","Beta-haemolytic Group A Streptococcus DNAse B antibody IVD, reagent",""
"55987","Thrombin time (TT) IVD, kit, clotting",""
"53923","Alpha-1-microglobulin IVD, kit, nephelometry/turbidimetry",""
"59042","Myoglobin IVD, kit, nephelometry/turbidimetry",""
"56728","Nephelometry immunoassay analyser IVD",""
"53736","Haemopexin IVD, reagent",""
"55992","Reptilase time IVD, reagent",""
"53657","Collagen pyridium crosslink IVD, reagent",""
"56128","Plasminogen IVD, reagent",""
"56156","Antithrombin III (ATIII) IVD, reagent",""
"55999","Fibrinogen assay (factor I) IVD, calibrator",""
"61274","Allergen-specific immunoglobulin E (IgE) antibody IVD, kit, nephelometry/turbidimetry",""
"53980","Soluble transferrin receptor IVD, reagent",""
"47390","Protein C IVD, control",""
"56276","Prothrombin fragment 1 + 2 IVD, kit, enzyme immunoassay (EIA)",""
"53795","Immunoglobulin M subclass (IgM subclass) IVD, kit, nephelometry/turbidimetry",""
"61899","Prostatic acid phosphatase (PAP) IVD, kit, spectrophotometry",""
"52976","Pseudocholinesterase IVD, control",""
"45785","Acid phosphatase isoenzyme IVD, control",""
"61390","Myoglobin IVD, kit, fluorescent immunoassay",""
"61385","Creatine kinase myocardial isoenzyme (CKMB) IVD, kit, fluorescent immunoassay",""
"56207","Coagulation inhibitory substance neutralization IVD, reagent",""
"61887","Amikacin therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55548","Caffeine IVD, control",""
"55546","Caffeine IVD, kit, enzyme immunoassay (EIA)",""
"55332","Disopyramide therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"61883","Primidone therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55247","Theophylline therapeutic drug monitoring IVD, calibrator",""
"53496","N-acetyl procainamide (NAPA) IVD, calibrator",""
"55353","Procainamide therapeutic drug monitoring IVD, calibrator",""
"55370","Carbamazepine therapeutic drug monitoring IVD, calibrator",""
"55389","Ethosuximide therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"64473","Luer connector kit",""
"45400","Orthopaedic operating table, electromechanical",""
"67435","Operating table orthopaedic extension, electrically-powered",""
"67461","Operating table/boot traction interface controller",""
"65167","Operating table patient pressure distribution monitoring/regulation system",""
"65101","Surgical laminar airflow unit nozzle",""
"65164","Operating table mattress, pressure-sensing",""
"62890","Operating table handcrank",""
"67434","Operating table extension connector",""
"62855","Surgical traction tensiometer, electronic",""
"36063","Stretcher mattress",""
"62759","Surgical traction tensiometer, mechanical",""
"62624","Surgical traction tensioner connector",""
"60918","Mattress repair patch",""
"62664","Traction cord",""
"58993","General-purpose medical foam padding, single-use",""
"62599","Operating table traction frame",""
"62856","Leg intraoperative repositioning support",""
"65166","Operating table patient pressure distribution monitor",""
"65165","Operating table patient pressure distribution data recorder/transceiver",""
"64817","Scoliometer",""
"46527","Traction system head halter",""
"15593","Bed pillow, reusable",""
"60389","Atherectomy excimer laser system",""
"44445","Cast/plaster saw",""
"13999","Tenotome",""
"62493","Coronary artery exposure retractor",""
"16449","Cannula clamp",""
"62387","Flexible-tip laparoscope protective guide",""
"12980","Pelvimeter",""
"38690","Assistive tie/bow tie",""
"12990","Amniotic membrane perforator, reusable",""
"13892","Suture kit, medicated",""
"30077","Ear trumpet",""
"10908","Surgical penile clamp",""
"46374","Vascular Doppler clamp",""
"41243","Television set listening aid",""
"61674","Haemodialysis/haemofiltration system component set",""
"61616","Haemodialysis dialysate solution",""
"66899","Contaminated waste bag",""
"63559","Synthetic polymer burn dressing, non-coated",""
"64024","Tissue pick",""
"44044","Cardiac myoplasty electrical stimulation system lead",""
"59902","X-linked spinal and bulbar muscular atrophy (Kennedy's disease) IVD, kit, nucleic acid technique (NAT)",""
"64101","Thyroglobulin neutralizing antibody IVD, reagent",""
"44061","Obstetrical/gynaecological surgical procedure kit, non-medicated, reusable",""
"44143","Autopsy hand saw",""
"61454","Surgical tray stand",""
"34944","Circumcision kit, reusable",""
"45726","Medicine cup, reusable",""
"10149","Anaesthetist's stool",""
"61198","Posterior lumbar spine prosthesis",""
"66396","Manual stirring magnet IVD",""
"66936","Spinal intraoperative positioning pin, reusable",""
"66945","Femoral neck fixation plate/sleeve",""
"31836","Denture clasp mould",""
"64321","Dental precision attachment simulator/analog, single-use",""
"63963","Dental appliance/prosthesis connector",""
"63663","Dental implant suprastructure reamer guiding pin",""
"38590","Overdenture",""
"61648","Dental prosthesis bite verification device",""
"45649","Root canal post thread cutter",""
"60266","Sweat-induction iontophoresis system generator",""
"62750","Denture retention spring",""
"38565","Gastrostomy button",""
"64462","Gastrostomy procedure kit",""
"62494","Caecostomy tube",""
"47656","Gastrojejunostomy tube",""
"63942","Gastrostomy depth sizer",""
"64471","ENFit/ENFit linear connector",""
"63605","Catheter/tubing connector securement clip",""
"34869","Rotation bed, electric",""
"11991","Heel stirrup",""
"60608","Body-orifice ultrasound imaging transducer cover, basic",""
"42256","Single-hole nuclear medicine system collimator, straight-bore",""
"62395","Electrosurgical electrode extension",""
"41102","Passive shoulder prosthesis",""
"41100","Myoelectric elbow prosthesis",""
"41717","Medicine spoon, single-use",""
"61330","Polymeric osteotomy fusion cage, non-customized",""
"64303","Respiratory oxygen therapy pulse oximeter-regulator interface",""
"63057","Respiratory oxygen therapy physiologic monitor/gas regulator",""
"65074","Negative-pressure face tent",""
"67154","Orthopaedic bone staple sizer",""
"47150","Podiatric chair, electric",""
"63888","Medical equipment non-clinical data monitoring software",""
"40960","Dental x-ray system collimator",""
"43620","Stationary cephalometric x-ray system, digital",""
"57371","Melanoma-associated antigen (MAGE) IVD, antibody",""
"63700","Glycoprotein 100 (gp100) IVD, antibody",""
"63846","Oligodendrocyte transcription factor IVD, antibody",""
"65004","LIN28 protein IVD, antibody",""
"63811","Hector Battifora mesothelial-1 (HBME-1) antigen IVD, antibody",""
"63919","Insulin gene enhancer protein ISL-1 IVD, antibody",""
"63985","Cbp/p300-interacting transactivator 1 (CITED1) protein IVD, antibody",""
"63936","Paired-like homeobox 2B (PHOX2B) IVD, antibody",""
"63749","Complement component C4d IVD, antibody",""
"52723","Monospecific anti-complement component C3d (anti-C3d) IVD, antibody",""
"63928","Cathepsin IVD, antibody",""
"63990","Nestin IVD, antibody",""
"63896","Human germinal center-associated lymphoma (HGAL) protein IVD, antibody",""
"63894","T-bet protein IVD, antibody",""
"63795","PNL2 antigen IVD, antibody",""
"57270","Haemoglobin detection IVD, antibody",""
"63922","T-cell leukaemia/lymphoma protein 1 (TCL1) IVD, antibody",""
"63742","Simian virus 40 (SV40) IVD, antibody",""
"63743","PU.1 transcription factor IVD, antibody",""
"63734","Oct-4 IVD, antibody",""
"63699","MLH1 protein IVD, antibody",""
"63703","Immunoglobulin D subclass (IgD subclass) IVD, antibody",""
"57366","Macrophage detection IVD, antibody",""
"63701","Immunoglobulin M subclass (IgM subclass) IVD, antibody",""
"63702","Immunoglobulin G subclass (IgG subclass) IVD, antibody",""
"63704","Immunoglobulin A subclass (IgA subclass) IVD, antibody",""
"57305","Human placental lactogen (HPL) IVD, antibody",""
"62544","CD63 cell marker IVD, antibody",""
"63741","Friend leukaemia integration 1 transcription factor (FLI-1) IVD, antibody",""
"63735","Coagulation factor XIII A subunit IVD, antibody",""
"63793","Lewis y antigen IVD, antibody",""
"56768","Alpha-1-antichymotrypsin IVD, antibody",""
"63744","Annexin A1 IVD, antibody",""
"56764","Adrenocorticotropic hormone (ACTH) IVD, antibody",""
"63899","Transcription factor E3 (TFE3) IVD, antibody",""
"63740","INI1 protein IVD, antibody",""
"65215","Cyclin-dependent kinase 4 (CDK4) IVD, antibody",""
"63921","Nanog protein IVD, antibody",""
"63909","Caveolin IVD, antibody",""
"49859","Adenovirus antigen IVD, antibody",""
"11894","Gonioscope",""
"40238","Laser lens, ophthalmic, surgical",""
"62378","Vitrectomy sutureless lens holding ring, single-use",""
"64306","Maxillofacial bone separator",""
"65130","Dental x-ray film holder, single-use",""
"64958","Eye splash shield, reusable",""
"63097","Dental anaesthesia syringe/needle",""
"38796","Manual dental scaler, single-use",""
"32517","Mobile extraoral dental x-ray system, analogue",""
"12352","Fibreoptic dental light",""
"31885","Rotary dental scaler",""
"62239","Tongue-training sleep-disordered breathing orthosis",""
"47529","Tongue-retaining sleep-disordered breathing orthosis",""
"11068","Ophthalmic cryosurgical system, mechanical",""
"17102","X-ray film storage envelope",""
"45120","Dappen dish, single-use",""
"65060","Dental suction system in-line filter",""
"63653","Surgical suction system collection container lid",""
"45079","Rubber dam stabilization cord, Hevea-latex",""
"31044","Bib/apron, adult, reusable",""
"63350","Teeth whitening tray",""
"60624","Polyisoprene examination/treatment glove, non-powdered",""
"65474","Face splash shield set",""
"62732","Petrolatum non-woven gauze pad",""
"48279","Hepatitis A virus immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"35439","Orthodontic clasp, metal, preformed",""
"38615","Dental bridge, ceramic",""
"46179","Noninvasive breast implant sizer",""
"62141","Wound therapy ultrasound system handpiece tip",""
"60719","Ultrasonic surgical system handpiece cooling sleeve",""
"60717","Hard-tissue ultrasonic surgical system handpiece",""
"62140","Wound therapy ultrasound system handpiece",""
"38123","Chest-oscillation airway secretion-clearing system generator",""
"47413","Posterior-chamber intraocular lens, phakic",""
"60443","Ultrasound/electromagnetic-guided needle kit",""
"40762","Obstetrical/gynaecological ultrasound imaging system",""
"67259","Elbow stabilization implant",""
"61693","Phosphatidylethanol (PEth) IVD, kit, liquid chromatography/mass spectrometry (LC/MS)",""
"45214","Radio-frequency skin contouring system applicator, monopolar",""
"58525","Dermatological Raman spectroscopy system",""
"57890","Dermatological dye laser system",""
"64811","In-line CPAP gas flow management unit, non-adjustable",""
"64810","In-line CPAP gas flow management unit, adjustable",""
"37443","Bed head/footboard",""
"38406","Vaginal brachytherapy system applicator, manual",""
"40894","Patient positioning foam mould kit",""
"40896","Patient positioning thermoplastic mould material",""
"44357","Melting pot unit",""
"40892","Patient positioning patterned-light instrument",""
"61130","Radiological head/neck positioning mouthpiece",""
"58022","Radiation therapy bolus, reusable",""
"61673","Ultrasound imaging transducer washer-disinfector (chemical)",""
"40625","Diagnostic ultrasound phantom, anthropomorphic",""
"35865","Polysulfide dental impression material",""
"46037","Gingival retraction cord, medicated",""
"47853","Intravascular ultrasound imaging catheter extractor, reusable",""
"34036","Orthopaedic cement extraction system",""
"38428","Bladder brachytherapy system applicator, manual",""
"38413","Brain brachytherapy system applicator, remote-afterloading",""
"37529","Bone-angle protractor",""
"67133","Bone trephine, single-use",""
"67571","External orthopaedic fixation system noninvasive component, single-use",""
"47493","Vertical expandable prosthetic rib system",""
"67051","Orthopaedic intraoperative positioning screw",""
"36042","Total temporomandibular joint prosthesis",""
"35588","Washbowl, reusable",""
"34882","Surgical scrub brush, reusable",""
"61721","Blue-light phototherapy lamp, professional",""
"66938","Spinal intraoperative positioning screw",""
"36693","Ambulatory fall sensor",""
"44341","Phone/pager",""
"62166","Ambulatory call button",""
"62167","Fixed call button",""
"61267","Dense fine speckles 70 protein antibody (anti-DFS70) IVD, kit, chemiluminescent immunoassay",""
"63023","Tapentadol IVD, control",""
"63024","Tapentadol IVD, calibrator",""
"63022","Tapentadol IVD, kit, enzyme immunoassay (EIA)",""
"62306","Oxycodone IVD, kit, enzyme immunoassay (EIA)",""
"63017","Carisoprodol IVD, calibrator",""
"63016","Carisoprodol IVD, control",""
"63015","Carisoprodol IVD, kit, enzyme immunoassay (EIA)",""
"62129","Ketamine/ketamine metabolite IVD, kit, enzyme immunoassay (EIA)",""
"62960","Pethidine IVD, kit, enzyme immunoassay (EIA)",""
"55602","Diphenhydramine IVD, reagent",""
"62130","Ketamine/ketamine metabolite IVD, reagent",""
"55769","Propoxyphene IVD, reagent",""
"42695","Buprenorphine IVD, reagent",""
"54359","Serotonin IVD, reagent",""
"55636","Fluoxetine (prozac) IVD, reagent",""
"55818","Tricyclic antidepressant IVD, reagent",""
"65936","Multiple catecholamine IVD, kit, enzyme immunoassay (EIA)",""
"55632","Fentanyl IVD, reagent",""
"45994","Amphetamine-specific IVD, calibrator",""
"45995","Amphetamine-specific IVD, control",""
"55687","Methadone IVD, calibrator",""
"55688","Methadone IVD, control",""
"35000","Peritoneal dialysis system tubing set",""
"67201","Haemodialysis dialysate sampling set",""
"64364","Assistive gripping/twisting tool, single-use",""
"64369","Peritoneal dialysis manifold, single-use",""
"37218","Haemodialysis system blood volume monitor",""
"47071","Hollow-fibre haemodialysis dialyser, reusable",""
"62365","Bed mattress/cover set",""
"36067","Flame-resistant bed mattress",""
"58431","Probiotic bed mattress cover",""
"13299","Power line receptacle tester, electrical",""
"40777","Ultrasound hyperthermia system transducer, extracorporeal",""
"45591","Ultrasonic skin/body contouring system",""
"62248","Mechanical skin contouring system injection/transection set",""
"63816","Faecal parasite isolation kit IVD",""
"66639","Escherichia coli antigen IVD, kit, fluorescent immunoassay",""
"50699","Campylobacter jejuni antibody IVD, enzyme immunoassay (EIA)",""
"60673","Multiple antimicrobial resistance nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51753","Beta-haemolytic Group B Streptococcus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51022","Helicobacter pylori total antibody IVD, kit, fluorescent immunoassay",""
"47328","Mycoplasma pneumoniae nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"52321","Multiple Plasmodium species nucleic acid IVD, control",""
"50515","Bordetella pertussis nucleic acid IVD, control",""
"51767","Streptococcus mutans group antigen IVD, calibrator",""
"47327","Mycoplasma pneumoniae nucleic acid IVD, control",""
"49702","Epstein-Barr virus (EBV) antigen IVD, reagent",""
"64978","Epstein-Barr virus (EBV) antigen IVD, kit, fluorescent immunoassay",""
"50245","Rotavirus antigen IVD, kit, rapid ICT, clinical",""
"65851","Mycoplasma pneumoniae immunoglobulin M (IgM) antibody IVD, kit, rapid ICT, clinical",""
"50244","Rotavirus antigen IVD, kit, enzyme immunoassay (EIA)",""
"48030","Isothermal nucleic acid amplification analyser IVD, laboratory",""
"51969","Multiple fungi exoantigen IVD, kit, precipitation/immunodiffusion",""
"50927","Escherichia coli antibody IVD, kit, enzyme immunoassay (EIA)",""
"32444","Coccidioides immitis total antibody IVD, control",""
"52081","Coccidioides immitis total antibody IVD, kit, precipitation/immunodiffusion",""
"52072","Cryptococcus neoformans antigen IVD, kit, enzyme immunoassay (EIA)",""
"52074","Cryptococcus neoformans antigen IVD, reagent",""
"52087","Histoplasma capsulatum antigen IVD, control",""
"52088","Histoplasma capsulatum antigen IVD, reagent",""
"36513","Mammographic x-ray system stereotactic unit",""
"30086","Smoke/fire alarm system",""
"40656","CT system table",""
"59691","Neuromuscular transmission regional anaesthesia block adaptor",""
"59692","Neuromuscular transmission motion sensor",""
"42303","X-ray film ruler",""
"44305","Transillumination phlebectomy system",""
"44912","Flexible fibreoptic angioscope, single-use",""
"32252","Transillumination phlebectomy system illuminator",""
"37335","Intraluminal artery stripper, single-use",""
"40721","Manual contrast medium injection system",""
"32321","Vein stripper, single-use",""
"63440","Haemodialysis tubing valve-connector",""
"44833","Blood stream indicator injector, mechanical",""
"62484","Multiple-type bloodstream pathogen nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"47325","Mycoplasma genitalium nucleic acid IVD, reagent",""
"50505","Multiple Bordetella species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"52478","Trichomonas vaginalis nucleic acid IVD, reagent",""
"52031","Multiple Candida species nucleic acid IVD, reagent",""
"62491","Atopobium vaginae nucleic acid IVD, reagent",""
"49164","Influenza A virus nucleic acid IVD, reagent",""
"49866","Adenovirus nucleic acid IVD, reagent",""
"48211","Multiple vaginitis/vaginosis-associated pathogen nucleic acid IVD, reagent",""
"52051","Candida albicans nucleic acid IVD, reagent",""
"49656","Epstein-Barr virus (EBV) nucleic acid IVD, reagent",""
"49208","Influenza B virus nucleic acid IVD, reagent",""
"49711","Cytomegalovirus (CMV) nucleic acid IVD, reagent",""
"48695","Enterovirus nucleic acid (serotypes 68-71) IVD, reagent",""
"50508","Multiple Bordetella species nucleic acid IVD, reagent",""
"50516","Bordetella pertussis nucleic acid IVD, reagent",""
"47329","Mycoplasma pneumoniae nucleic acid IVD, reagent",""
"51063","Legionella pneumophila nucleic acid IVD, reagent",""
"43501","Multiple respiratory disease-associated bacteria nucleic acid IVD, reagent",""
"51717","Beta-haemolytic Group A Streptococcus nucleic acid IVD, reagent",""
"62492","Multiple Fusobacterium species nucleic acid IVD, reagent",""
"47751","Warm-bonded endodontic obturation system obturator",""
"41057","Lumbar cushion",""
"34981","Perineal/coccygeal cushion",""
"60740","Home-use blood glucose spot-check system",""
"32882","Orthopaedic adhesive tape",""
"33707","Carpal scaphoid prosthesis",""
"61601","Total metatarsophalangeal joint prosthesis, modular",""
"63841","Laryngeal mirror, single-use",""
"41051","Bath board",""
"65120","Custom-made medical device mount",""
"38366","Partial-hand radiation shield",""
"15839","Hamper",""
"42809","Assistive stool/step",""
"17711","Medical device pressure test meter",""
"40699","MRI system chair",""
"45127","Infant whole-body immobilizer, reusable",""
"45258","Head/neck immobilizer, reusable",""
"63966","Medical table restraint anchor",""
"38363","Face radiation shield",""
"61211","Manual orthopaedic bender, single-use",""
"45548","Radiation shielding head wear",""
"37804","Cystometer probe, ultrasonic",""
"31184","Food boiling/frying aid",""
"37589","Syringe autofill kit",""
"34879","Dental prosthesis/orthodontic appliance cleaning brush",""
"64768","Orthodontic palate expander screw key",""
"62702","Retractor cover",""
"62642","Medical device wiping pad",""
"44827","Dental dry field kit",""
"38585","Denture clasp, metal, preformed",""
"31807","Dental abrasive disk guard",""
"38523","Surgical penis clamp, single-use",""
"62126","Tracheoesophageal fistula gauge",""
"47524","Ethmoid curette",""
"33450","Salpingeal curette",""
"63962","Corneal shield applicator",""
"35058","Stair-climbing exerciser, non-powered",""
"37593","Bed mattress support platform, manual",""
"40602","Chest-press exerciser",""
"44231","Upper-limb mechanical weight exerciser, lever/pulley-cable",""
"44196","Wall bars",""
"64297","Femoral head extractor",""
"10827","Mastoid chisel",""
"35782","Tracheal bistoury",""
"47163","Pinwheel aesthesiometer",""
"60458","Visual input/output switching adaptor",""
"47725","Manual intraocular lens injector, single-use",""
"31052","Assistive dressing/undressing hook/stick",""
"14379","Viscerotome",""
"47876","Orthopaedic bone pin sharpener",""
"47873","Pelvic C-clamp",""
"65512","Direct-percutaneous-access endoscopic tissue manipulation forceps",""
"57816","CPAP/BPAP oral mask",""
"64171","Vertebral body bone graft positioning plate",""
"13983","Umbilical cord tape",""
"64593","Medical/surgical interventional tube/cable securement clip, reusable",""
"38495","Wheelchair article holder",""
"34200","Finger/hand exerciser",""
"46984","Assistive personal mirror",""
"31051","Assistive shoehorn/bootjack",""
"45363","Assistive nail clippers",""
"38510","Assistive dining dish",""
"48907","Dengue virus antigen IVD, kit, enzyme immunoassay (EIA)",""
"54863","Adrenal antibody IVD, kit, enzyme immunoassay (EIA)",""
"55457","Multiple drugs of abuse IVD, kit, thin layer chromatography",""
"65652","Multiple-type respiratory pathogen immunoglobulin M (IgM) antibody IVD, kit, fluorescent immunoassay",""
"54019","Human chorionic gonadotropin beta-subunit/follicle stimulating hormone IVD, kit, rapid ICT, clinical",""
"65494","Trypanosoma brucei total antibody IVD, kit, rapid ICT, clinical",""
"42658","Human chorionic gonadotropin beta-core fragment IVD, kit, enzyme immunoassay (EIA)",""
"54330","Proinsulin IVD, kit, enzyme immunoassay (EIA)",""
"59376","Total galactose IVD, kit, spectrophotometry",""
"54389","Neonatal thyroid stimulating hormone (neonatal TSH) IVD, kit, enzyme immunoassay (EIA)",""
"54358","Serotonin IVD, kit, enzyme immunoassay (EIA)",""
"66875","Urine specimen collection/transfer container IVD",""
"41158","Balance ball exerciser",""
"44361","Foam-filled chair cushion",""
"36713","Elapsed-time clock, mechanical",""
"63958","Manual dexterity test",""
"65414","Surgical coverall",""
"30035","Floor covering",""
"31041","Orthotic shoe, non-customized",""
"64099","Splint padding/strapping material",""
"33390","ENT wire bending die",""
"58805","Absorbent wound compression pad",""
"63751","General specimen microscopy slide IVD, reusable",""
"37521","Razor blade",""
"44803","Orthopaedic spirit level",""
"32707","Ophthalmic head reflector",""
"35052","Oesophageal bougie, reusable",""
"63660","Tympanotomy knife, single-use",""
"64113","Vascular irrigation cannula, peripheral",""
"65524","Tympanotomy knife handle",""
"63224","Skin closure clamp",""
"38788","Dental antifog solution",""
"63666","Dental throat shield",""
"65032","Dental irrigation bottle",""
"48013","Ophthalmic surgical instrument handle quick lock adaptor",""
"34880","Eye brush",""
"18067","Intravenous line recessed-needle connector",""
"64429","Carbon dioxide breath analyser, home-use",""
"10416","Rescue blanket, reusable",""
"63273","First aid limb splint, mouldable, reusable",""
"64250","First aid limb splint, non-mouldable, reusable",""
"46972","Retrograde endotracheal intubation kit",""
"35975","Cadaver bag",""
"16906","Stair chair",""
"47453","Basic pillowcase, reusable",""
"63917","Orthopaedic bone fixation plate spacer",""
"40591","Leg friction/impact protector",""
"64557","Orthopaedic fixation plate file/rasp",""
"65754","Manual surgical rotary handpiece, single-use",""
"55642","Gamma-hydroxybutyrate (GHB) IVD, kit, rapid spectrophotometry, clinical",""
"58929","Adhesive paediatric urine collection bag, open-ended",""
"66298","Rescue blanket, single-use",""
"31724","Tubular support bandage, non-latex, single-use",""
"13514","Bedside screen",""
"62970","Histology tissue cassette IVD, laboratory processing, single-use",""
"63813","Tissue embedding mould holder IVD",""
"44594","Gel-filled bed mattress overlay",""
"11661","Eye pad",""
"66923","Knee walker",""
"63807","Breath specimen container adaptor IVD",""
"61712","Microbial specimen inoculation/streaking/colony-picking instrument IVD",""
"43397","Pipette safety filler",""
"45409","Electronic micropipette",""
"58156","Urine transfer IVD, sterile",""
"64493","Anti-fatigue floor mat",""
"64672","Inspiratory peak flow meter",""
"35910","Portable liquid oxygen unit",""
"66598","Surgical/emergency suction handle",""
"58337","Thermal vapour lung treatment system drainage bag",""
"12557","Oxygen administration face tent",""
"62853","Oropharyngeal secretion specimen suction kit",""
"58930","Adhesive paediatric urine collection bag, closed-ended",""
"61139","Arm procedure positioner, single-use",""
"58302","Antimicrobial synthetic polymer semi-permeable film dressing, adhesive",""
"66297","Custom-made hand/foot bone prosthesis",""
"44579","Assistive laundry clothesline",""
"64783","Microbial cryotube IVD",""
"37975","Microscope slide box",""
"42833","Microscope slide holder, preparation/staining",""
"37537","Microscope slide folder",""
"63460","Fluid transfer tube, general-purpose",""
"63784","Histological tissue cassette biopsy insert IVD",""
"38324","Liquid scintillation counter",""
"62901","Cochlear implant/auditory brainstem implant sound processor speaker",""
"62944","Hearing implant system external magnet, reusable",""
"47373","Cochlear implant system electrode array assembly",""
"61242","Cochlear implant/auditory brainstem implant coil cover/spacer",""
"62601","Cochlear implant implantable magnet",""
"63638","Cochlear implant implantable magnet MRI shield",""
"61603","Cochlear electrode array depth gauge, single-use",""
"58794","Hearing implant implantable-component tester, postoperative",""
"61243","Cochlear implant/auditory brainstem implant sound processor earhook",""
"58186","Cochlear implant/auditory brainstem implant coil cable",""
"61152","Cochlear implant system waterproof kit",""
"61244","Cochlear implant/auditory brainstem implant sound processor off-ear holder",""
"58184","Cochlear implant/auditory brainstem implant coil",""
"60504","Vertebral bone filler, bioabsorbable",""
"65426","Cervical intervertebral disc prosthesis endplate",""
"11703","Callous file/rasp, reusable",""
"61090","Nerve-locating system probe, reusable",""
"60706","Extra-gynaecological surgical mesh, silk, non-bioabsorbable",""
"60676","JAK2 V617F gene mutation IVD, reagent",""
"64115","Cosmetic/aesthetic injection procedure kit",""
"64651","CT mobile medical facility",""
"58854","Absorbent stomal dressing",""
"46219","Medical device adhesive",""
"43978","Embolization implant inserter",""
"56696","Haematocrit analyser IVD",""
"45872","Contact lens agitation cleaning system, mechanical",""
"45869","Soft contact lens cleaning solution",""
"45410","User-induced micropipette",""
"64915","ENT tissue biomatrix implant",""
"12155","Intrauterine haemostatic balloon catheter",""
"65028","Peripheral artery catheterization kit, medicated",""
"14089","Tracheostomy tube cannula, single-use",""
"47053","Ureteral stent-placement set",""
"62649","Biliary/vascular irrigation catheter",""
"47049","Hand pneumatic lithotripsy system, urinary",""
"65203","IVF oocyte aspiration pump",""
"57821","Flexible ureteral sheath/fibreoptic telescope",""
"47126","Cervical dilatation catheter",""
"63818","Fallopian tube guidewire",""
"46450","Blood vessel sizer",""
"64175","Endoscopic portal pressure measurement system",""
"47024","Pacing/defibrillation lead extraction extender",""
"17789","Gastrostomy T fastener",""
"60378","Percutaneous biliary biopsy procedure kit",""
"61071","Salivary irrigation catheter",""
"46919","Drug-eluting peripheral artery stent, bare-metal",""
"60418","Pacing/defibrillation lead extraction wrap",""
"60416","Ultrasonic blood flowmeter transducer electronic-signal simulator",""
