"code","description","relatedEmdnCodes"
"50761","Chlamydia trachomatis antigen IVD, control",""
"50913","Escherichia coli antigen IVD, kit, agglutination",""
"65293","Microbial-isolate agglutination assay reaction card IVD",""
"62370","Multiple Bordetella species culture isolate antigen IVD, kit, agglutination",""
"52808","Respiratory syncytial virus (RSV) antigen IVD, control",""
"62587","Respiratory syncytial virus (RSV) antigen IVD, kit, fluorescent immunoassay",""
"48247","Multiple-genus respiratory virus antigen IVD, control",""
"48248","Multiple-genus respiratory virus antigen IVD, reagent",""
"48243","Multiple-genus respiratory virus antigen IVD, kit, fluorescent immunoassay",""
"50923","Escherichia coli antigen IVD, kit, enzyme immunoassay (EIA)",""
"47590","Evacuated blood collection tube IVD, no additive",""
"51301","Multiple Rickettsia species (spotted fever group) total antibody IVD, reagent",""
"51300","Multiple Rickettsia species (spotted fever group) total antibody IVD, control",""
"50399","Multiple meningitis-associated bacteria antigen IVD, kit, agglutination",""
"50402","Multiple meningitis-associated bacteria antigen IVD, reagent",""
"42632","Beta-haemolytic Streptococcus serological grouping IVD, control",""
"43586","Beta-haemolytic Streptococcus serological grouping IVD, kit, agglutination",""
"51659","Staphylococcus aureus culture isolate antigen IVD, kit, agglutination",""
"43730","Beta-haemolytic Streptococcus serological grouping IVD, reagent",""
"50974","Haemophilus influenzae culture isolate antigen IVD, kit, agglutination",""
"51552","Salmonella paratyphi total antibody IVD, kit, agglutination",""
"62438","Vibrio cholerae culture isolate antigen (multiple serotype) IVD, kit, agglutination",""
"62366","Multiple Brucella species total antibody IVD, kit, agglutination",""
"51600","Multiple Shigella species culture isolate antigen IVD, kit, agglutination",""
"51586","Salmonella typhi total antibody IVD, kit, agglutination",""
"51535","Multiple Salmonella species total antibody IVD, kit, agglutination",""
"56108","Fibrin/fibrinogen degradation product (FDP) IVD, kit, rapid agglutination, clinical",""
"62367","Thyroglobulin antibody IVD, kit, agglutination",""
"62368","Thyroid peroxidase antibody (anti-TPO/microsomal antibody) IVD, kit, agglutination",""
"38643","Resin artificial teeth",""
"34808","Dental base plate",""
"55831","Denture base resin kit",""
"46705","Ophthalmic irrigation/infusion/aspiration cannula, non-illuminating, single-use",""
"61790","Carbide dental bur, single-use",""
"17593","Low-air-loss bed",""
"47681","External circulating-air core temperature regulation system pad, single-use",""
"47652","External circulating-air core temperature regulation system control unit, heating/cooling",""
"36931","External circulating-air core temperature regulation system pad, reusable",""
"41576","Walk-in bathtub",""
"44116","Shower unit",""
"35173","Non-rebreathing oxygen face mask",""
"45566","Gas-sampling/monitoring respiratory tubing, single-use",""
"35175","Venturi oxygen face mask",""
"61346","Straight/elbow breathing circuit connector, single-use",""
"13366","Pulmonary resuscitator, pneumatic, reusable",""
"62763","Video intubation laryngoscope kit",""
"46827","Laryngoscope blade, reusable",""
"35142","Aerosol face mask, rebreathing, single-use",""
"47351","B-type natriuretic protein/N-terminal pro b-type natriuretic peptide IVD, kit, chemiluminescent immunoassay",""
"47353","B-type natriuretic protein/N-terminal pro b-type natriuretic peptide IVD, calibrator",""
"47354","B-type natriuretic protein/N-terminal pro b-type natriuretic peptide IVD, control",""
"54896","Cyclic citrullinated peptide antibody (anti-CCP) IVD, kit, enzyme immunoassay (EIA)",""
"53751","Homocysteine IVD, reagent",""
"54458","Vitamin B12 IVD, reagent",""
"53750","Homocysteine IVD, control",""
"60079","Acute myeloid leukaemia (AML) genetic mutation IVD, probe",""
"61681","Myelodysplastic syndrome (MDS) IVD, probe",""
"43435","Y-piece breathing circuit connector, single-use",""
"61833","Inspiratory/expiratory limb respiratory tubing, reusable",""
"16821","Anaesthetic gas scavenging evacuation hose",""
"63534","Inspiratory/expiratory limb respiratory tubing, single-use",""
"42601","Straight/elbow breathing circuit connector, reusable",""
"64758","Video-intubation endotracheal tube",""
"12408","Lung physical simulator",""
"32202","Aerosol delivery tubing",""
"60381","Laryngoscope light-emitting cell",""
"46830","Laryngoscope handle, reusable",""
"33706","Carpal lunate prosthesis",""
"32072","Urine flowmeter, single-use",""
"63459","Hydrophobic Luer filter",""
"35178","Tracheostomy mask, oxygen",""
"34877","Breathing circuit bag, single-use",""
"47806","Laryngoscope handle, single-use",""
"38659","Intubation light source",""
"36125","Urine-sampling urethral catheter",""
"34142","Pressure relief valve, single-use",""
"46777","Abdominal aorta endovascular stent-graft",""
"61565","Transoesophageal vascular ultrasound probe",""
"61566","Transoesophageal vascular ultrasound monitor",""
"44854","Arthrodesis intramedullary nail, non-distracting",""
"61669","Orthopaedic bone staple, non-adjustable",""
"62851","Surgical instrument interim-placement holder, reusable",""
"61670","Implantable bone washer",""
"61781","Joint prosthesis implantation kit, single-use",""
"34961","Towel clamp, reusable",""
"66497","Stress-therapy vibroacoustic headband",""
"46476","Surgical saw blade, oscillating, single-use",""
"11791","Dressing/utility forceps, scissors-like, reusable",""
"33598","Fallopian tube clip/band",""
"40697","Diagnostic x-ray system chair",""
"38373","Radiation shielding panel, portable/mobile",""
"38368","Radiation shielding apron rack",""
"38374","Radiation shielding panel, fixed",""
"12276","Fixed examination/treatment room light",""
"12282","Operating room light",""
"62761","Video intubation laryngoscope handle/monitor",""
"15713","Dental rongeur",""
"35851","Rubber dam clamp forceps",""
"35552","Tooth extraction forceps",""
"11266","Fixed-diameter cervical dilator, reusable",""
"46688","Bone cutting forceps, reusable",""
"18021","Dermatoscope, optical",""
"62466","Surgical soft-tissue manipulation forceps, tweezers-like, reusable",""
"12695","Nail clippers, reusable",""
"41078","Passive hand prosthesis",""
"33175","Metallic femoral head prosthesis",""
"58481","Femoral stem prosthesis trial",""
"34198","Coated knee tibia prosthesis",""
"33745","Coated knee femur prosthesis",""
"44362","Constrained polyethylene acetabular liner",""
"48056","Metallic acetabular liner",""
"46480","Orthopaedic knee-balance analyser, non-electrical",""
"58714","Patella prosthesis trial",""
"34190","Uncoated hip femur prosthesis, modular",""
"56710","Acetabulum prosthesis hole plug",""
"47825","Surgical instrument track identification tape",""
"63750","Glucose transporter (GLUT) protein IVD, antibody",""
"57778","Immunohistochemistry protease reagent IVD",""
"66579","Desmoglein 3 (DSG3) IVD, antibody",""
"63848","Arginase IVD, antibody",""
"63920","Lymphoid enhancer factor 1 (LEF1) IVD, antibody",""
"57568","S100-beta (S100-B) protein IVD, antibody",""
"63169","Parathyroid hormone (PTH) IVD, antibody",""
"57469","Myoglobin IVD, antibody",""
"62794","B-cell specific octamer binding protein-1 (BOB-1) IVD, antibody",""
"62842","Oct-2 IVD, antibody",""
"60816","Coagulation factor XIIIa pro-enzyme subunit IVD, antibody",""
"57215","Fascin IVD, antibody",""
"62848","Mesothelin IVD, antibody",""
"66241","T-cell immunoglobulin and mucin domain-containing protein 3 (TIM-3) IVD, antibody",""
"63847","Forkhead box protein (FOX) IVD, antibody",""
"66239","CD152 cell marker IVD, antibody",""
"56757","Tartrate resistant acid phosphatase (TRAP) IVD, antibody",""
"63155","Human herpesvirus 8 (HHV8) antigen IVD, antibody",""
"66841","Human chorionic gonadotropin beta-subunit IVD, antibody",""
"62801","Folate receptor alpha (FRa) IVD, antibody",""
"62800","Enhancer of zeste homolog 2 (EZH2) IVD, antibody",""
"62795","Interleukin-3 receptor (IL-3r) IVD, antibody",""
"62841","Carbonic anhydrase IVD, antibody",""
"57768","Immunohistochemistry antibody detection IVD, reagent",""
"43606","Differentiation solution IVD",""
"57770","Immunohistochemistry antigen retrieval reagent IVD",""
"62847","Dewaxing solution IVD",""
"62898","P57 protein IVD, antibody",""
"62862","Epstein-Barr virus (EBV) nucleic acid IVD, probe",""
"62849","Cytomegalovirus (CMV) nucleic acid IVD, probe",""
"30623","Nucleic acid hybridization detection IVD, kit",""
"62821","Polo-like kinase-1 (PLK1) IVD, antibody",""
"47645","Pi-glutathione S-transferase (pi-GST) IVD, antibody",""
"65253","Tyrosine hydroxylase IVD, antibody",""
"57606","Surfactant apoprotein A IVD, antibody",""
"63737","Perforin IVD, antibody",""
"60805","Sarcoglycan complex IVD, antibody",""
"62846","Protein kinase B IVD, antibody",""
"62840","Immunohistochemistry protease kit IVD",""
"62793","Beta-dystroglycan IVD, antibody",""
"62798","Utrophin IVD, antibody",""
"62808","Dystrophin IVD, antibody",""
"62799","Emerin IVD, antibody",""
"62802","Geminin IVD, antibody",""
"62803","Dysferlin IVD, antibody",""
"58730","Calcitonin IVD, kit, radioimmunoassay",""
"41906","Nucleic acid hybridization detection IVD, control",""
"49995","Human papillomavirus (HPV) nucleic acid IVD, probe",""
"57773","Immunohistochemistry endogenous enzyme blocking reagent IVD",""
"57775","Immunohistochemistry endogenous protein blocking reagent IVD",""
"57783","Streptavidin-enzyme conjugate reagent IVD",""
"57598","Spectrin IVD, antibody",""
"56735","Vascular endothelial growth factor (VEGF) IVD, antibody",""
"63625","Scleral incision positioning frame",""
"63482","Intraocular lens removal scissors/cutter, probe-like",""
"37896","Corneal marker, reusable",""
"13120","Ophthalmic surgical probe, reusable",""
"63413","Ophthalmic implant handling forceps, reusable",""
"63411","Ophthalmic surgical device handling forceps, reusable",""
"17899","Ophthalmic irrigation/infusion/aspiration cannula, non-illuminating, reusable",""
"63485","Cilia forceps",""
"42500","Dressing/utility forceps, tweezers-like, reusable",""
"62469","Ophthalmic soft-tissue manipulation forceps, probe-like, reusable",""
"42367","Scleral marker, reusable",""
"63624","Scleral expansion implant implantation tool",""
"16465","Orbital depressor, reusable",""
"35349","Eyelid speculum, reusable",""
"64271","Radiation/mechanical corneal shield, reusable",""
"46724","Ophthalmic surgical instrument handle, manual",""
"60417","Luer/non-ISO80369-standardized linear connector, reusable",""
"63554","Ophthalmic soft-tissue surgical forceps probe-tip, reusable",""
"63555","Intraocular scissors probe-tip, reusable",""
"47724","Manual intraocular lens injector, reusable",""
"35010","Lacrimal dilator, reusable",""
"63521","Ophthalmic angular gauge, reusable",""
"63538","Ophthalmic surgical incision gauge",""
"35787","Ophthalmic calliper",""
"62917","Eyeball fixation instrument, reusable",""
"63231","Ophthalmic surgical irrigation/infusion/aspiration handle, reusable",""
"47675","Ultrasonic surgical system torque wrench, reusable",""
"60448","Capsular tension ring inserter",""
"13232","Corneoscleral punch",""
"63523","LASEK alcohol well, reusable",""
"63483","Epiretinal/inner limiting membrane scraper, reusable",""
"63416","Keratoscope, non-powered, reusable",""
"35314","Periocular/lacrimal retractor, hand-held, reusable",""
"32772","Ophthalmic curette, reusable",""
"12036","Eye muscle hook, reusable",""
"12319","Lens loop, reusable",""
"32758","Flieringa ophthalmic ring",""
"63431","Intraocular retractor, reusable",""
"12726","Suturing needle holder, reusable",""
"32775","Eyelid clamp, reusable",""
"63481","Intraocular lens removal scissors, conventional-hinge, reusable",""
"63553","Conjunctival scissors, reusable",""
"13486","Corneal scissors, reusable",""
"13488","Intraocular scissors, conventional-hinge, reusable",""
"64120","Surgical irrigation/aspiration cannula, non-illuminating, single-use",""
"34893","Cardiopulmonary bypass/extracorporeal membrane oxygenation cannula, return",""
"64336","Bone-coring punch, single-use",""
"35350","Nasal speculum, reusable",""
"11263","Tracheal surgery dilator, reusable",""
"32563","Manual surgical saw, rigid",""
"36109","Coronary sinus cannula",""
"30218","Multiple blood gas analyte IVD, control",""
"66838","Venous blood collection kit IVD",""
"41338","Vitamin B12 IVD, control",""
"66368","Concizumab therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"58411","Anti-Mullerian hormone (AMH) IVD, control",""
"54178","Trisomy 21-risk hormone IVD, control",""
"59074","Chromogen indicator IVD, kit, spectrophotometry",""
"64868","SARS-CoV-2 total antibody IVD, control",""
"30215","Total bilirubin IVD, control",""
"64864","Multiple-type blood-borne pathogen antibody/antigen IVD, control",""
"30214","Multiple lipid analyte IVD, control",""
"43708","Multiple apolipoprotein IVD, control",""
"48198","Multiple infectious organism/newborn TORCH screen IVD, control",""
"30503","Multiple therapeutic drugs/drugs of abuse IVD, control",""
"42231","Rheumatoid factor IVD, control",""
"53438","Lipoprotein A IVD, kit, nephelometry/turbidimetry",""
"53594","Multiple clinical chemistry protein IVD, control",""
"45310","Multiple immunohaematology test IVD, control",""
"53979","Soluble transferrin receptor IVD, control",""
"59072","Beta-hydroxybutyrate dehydrogenase IVD, kit, spectrophotometry",""
"53978","Soluble transferrin receptor IVD, calibrator",""
"53027","Gamma-glutamyltransferase (GGT) IVD, kit, spectrophotometry",""
"53460","Triglyceride IVD, kit, spectrophotometry",""
"53072","Total lactate dehydrogenase (LDH) IVD, kit, spectrophotometry",""
"56727","Multiplex analyser IVD, laboratory",""
"53233","Conjugated (direct) bilirubin IVD, kit, spectrophotometry",""
"53229","Total bilirubin IVD, kit, spectrophotometry",""
"53904","Total iron binding capacity (TIBC) IVD, kit, spectrophotometry",""
"63356","Glutathione peroxidase IVD, calibrator",""
"59238","Ion selective electrode (ISE) reference solution IVD, reagent",""
"52996","Creatine kinase myocardial isoenzyme (CKMB) IVD, reagent",""
"53395","Low density lipoprotein (LDL) cholesterol IVD, kit, spectrophotometry",""
"42725","Adiponectin IVD, control",""
"43719","Adiponectin IVD, calibrator",""
"61900","Total protein IVD, kit, spectrophotometry",""
"53583","Uric acid IVD, kit, spectrophotometry",""
"54758","Iron IVD, kit, spectrophotometry",""
"55797","Salicylate IVD, reagent",""
"43674","Isotonic saline reagent IVD",""
"59123","Inorganic phosphate (PO43-) IVD, kit, spectrophotometry",""
"46795","Magnesium (Mg2+) IVD, kit, spectrophotometry",""
"53475","Microalbumin IVD, kit, nephelometry/turbidimetry",""
"53447","Apolipoprotein B (Apo B) IVD, kit, nephelometry/turbidimetry",""
"53443","Apolipoprotein A-I (Apo A1) IVD, kit, nephelometry/turbidimetry",""
"59060","Multiple apolipoprotein IVD, calibrator",""
"59055","Beta-haemolytic Group A Streptococcus streptolysin O antibody IVD, kit, nephelometry/turbidimetry",""
"55409","Lithium therapeutic drug monitoring IVD, reagent",""
"53411","Dense low density lipoprotein (DLDL) cholesterol IVD, control",""
"53274","Fructosamine IVD, kit, spectrophotometry",""
"53277","Fructosamine IVD, reagent",""
"48177","Cystatin C IVD, reagent",""
"53391","High density lipoprotein (HDL) cholesterol IVD, kit, spectrophotometry",""
"53359","Total cholesterol lipid IVD, kit, spectrophotometry",""
"53410","Dense low density lipoprotein (DLDL) cholesterol IVD, calibrator",""
"45789","Calcium (Ca2+) IVD, kit, spectrophotometry",""
"52953","Aspartate aminotransferase (AST) isoenzyme IVD, reagent",""
"52954","Total aspartate aminotransferase (AST) IVD, kit, spectrophotometry",""
"52930","Alkaline phosphatase (ALP) isoenzyme IVD, kit, spectrophotometry",""
"55474","Acetaminophen IVD, reagent",""
"52915","Total acid phosphatase (TAP) IVD, kit, spectrophotometry",""
"55689","Methadone IVD, reagent",""
"55612","Ethanol (ETOH) IVD, reagent",""
"55492","Amphetamine/methamphetamine group IVD, reagent",""
"42656","2-ethylidine-1,5-dimethyl-3,3-diphenylpyrrolidine (EDDP) IVD, reagent",""
"55724","Opiate/opiate metabolite IVD, reagent",""
"55570","Cocaine/cocaine metabolite IVD, reagent",""
"55528","Benzodiazepine group IVD, reagent",""
"55524","Barbiturate IVD, reagent",""
"55527","Benzodiazepine group IVD, control",""
"55526","Benzodiazepine group IVD, calibrator",""
"55552","Cannabinoid/cannabinoid metabolite IVD, control",""
"55491","Amphetamine/methamphetamine group IVD, control",""
"43802","2-ethylidine-1,5-dimethyl-3,3-diphenylpyrrolidine (EDDP) IVD, control",""
"55461","Multiple drugs of abuse IVD, control",""
"55460","Multiple drugs of abuse IVD, calibrator",""
"55611","Ethanol (ETOH) IVD, control",""
"43638","2-ethylidine-1,5-dimethyl-3,3-diphenylpyrrolidine (EDDP) IVD, calibrator",""
"55490","Amphetamine/methamphetamine group IVD, calibrator",""
"55551","Cannabinoid/cannabinoid metabolite IVD, calibrator",""
"30590","Multiple coagulation factor IVD, control",""
"30219","Multiple urine analyte IVD, control",""
"53632","Ceruloplasmin IVD, kit, nephelometry/turbidimetry",""
"59041","Transferrin/transferrin isoform IVD, kit, nephelometry/turbidimetry",""
"55234","Multiple-therapy therapeutic drug monitoring IVD, calibrator",""
"59057","Carbamazepine therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"59053","Valproic acid therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55274","Gentamicin therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"59056","Theophylline therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55324","Digoxin therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55422","Phenytoin therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55750","Phenobarbital IVD, kit, enzyme immunoassay (EIA)",""
"58196","Unsaturated iron binding capacity (UIBC) IVD, kit, spectrophotometry",""
"39765","Superoxide dismutase (SOD) IVD, control",""
"63355","Glutathione peroxidase IVD, control",""
"55111","Rheumatoid factor IVD, kit, nephelometry/turbidimetry",""
"42230","Rheumatoid factor IVD, calibrator",""
"53957","Prealbumin (transthyretin) IVD, kit, nephelometry/turbidimetry",""
"60317","Antioxidant capacity IVD, control",""
"41733","Myoglobin IVD, calibrator",""
"53954","Myoglobin IVD, reagent",""
"53477","Microalbumin IVD, calibrator",""
"53445","Apolipoprotein A-II (Apo A2) IVD, kit, nephelometry/turbidimetry",""
"53449","Apolipoprotein C-II (Apo C2) IVD, kit, nephelometry/turbidimetry",""
"53451","Apolipoprotein C-III (Apo C3) IVD, kit, nephelometry/turbidimetry",""
"53458","Apolipoprotein E (Apo E) IVD, kit, nephelometry/turbidimetry",""
"41418","Lipoprotein A IVD, control",""
"41417","Lipoprotein A IVD, calibrator",""
"51744","Beta-haemolytic Group A Streptococcus streptolysin O antibody IVD, calibrator",""
"53342","Lactate IVD, kit, spectrophotometry",""
"63338","Oxytocinase IVD, kit, rapid colorimetric, clinical",""
"41303","Polyvalent human immunoglobulin antibody IVD, calibrator",""
"53593","Multiple clinical chemistry protein IVD, calibrator",""
"53787","Immunoglobulin G subclass (IgG subclass) IVD, kit, nephelometry/turbidimetry",""
"43796","Allergen-specific/total immunoglobulin E (IgE) antibody IVD, reagent",""
"43794","Allergen-specific/total immunoglobulin E (IgE) antibody IVD, calibrator",""
"53737","Haptoglobin IVD, kit, nephelometry/turbidimetry",""
"53045","Glycerol kinase IVD, control",""
"53043","Glycerol kinase IVD, kit, spectrophotometry",""
"63353","Glutathione reductase IVD, calibrator",""
"63352","Glutathione reductase IVD, control",""
"63351","Glutathione reductase IVD, kit, spectrophotometry",""
"53276","Fructosamine IVD, control",""
"53275","Fructosamine IVD, calibrator",""
"53719","Ferritin IVD, reagent",""
"53378","Non-esterified fatty acid IVD, kit, enzyme immunoassay (EIA)",""
"58793","Chemiluminescent immunoassay signal generation kit IVD",""
"53813","Multiple interleukin/interleukin receptor IVD, control",""
"58198","Copper IVD, kit, spectrophotometry",""
"53251","Creatinine IVD, kit, spectrophotometry",""
"53707","C-reactive protein (CRP) IVD, reagent",""
"41838","C-reactive protein (CRP) IVD, calibrator",""
"53693","Complement components C4/C4c IVD, reagent",""
"58364","Complement component C3 proactivator IVD, reagent",""
"52989","Creatine kinase (CK) multiple isoenzyme IVD, reagent",""
"44694","Creatine kinase myocardial isoenzyme (CKMB) IVD, calibrator",""
"44693","Creatine kinase myocardial isoenzyme (CKMB) IVD, control",""
"44696","High density lipoprotein (HDL) cholesterol IVD, calibrator",""
"41728","Low density lipoprotein (LDL) cholesterol IVD, calibrator",""
"52971","Pseudocholinesterase IVD, kit, spectrophotometry",""
"38215","Beta-2-microglobulin IVD, calibrator",""
"52943","Amylase isoenzyme IVD, reagent",""
"52931","Alkaline phosphatase (ALP) isoenzyme IVD, reagent",""
"52924","Alanine aminotransferase (ALT) IVD, kit, spectrophotometry",""
"53606","Alpha-1-acid glycoprotein (orosomucoid) IVD, kit, nephelometry/turbidimetry",""
"45826","Aldolase IVD, control",""
"45825","Aldolase IVD, calibrator",""
"52926","Aldolase IVD, kit, spectrophotometry",""
"52906","Acid phosphatase isoenzyme IVD, reagent",""
"46052","Ophthalmic cryosurgical system, electronic",""
"46790","Indirect binocular ophthalmoscope",""
"12542","Midstream urine specimen container IVD",""
"37798","Suction system filter, microbial",""
"56709","Chorionic villus sampling needle",""
"35118","Incision/drainage kit",""
"62391","Non-vascular catheter introduction set",""
"47797","Pleural/peritoneal drainage catheterization kit",""
"18746","Intrauterine imaging medium catheter",""
"37482","Pleural catheter",""
"42560","Foetal scalp electrode, clip",""
"47200","Pneumothorax catheter insertion set",""
"47796","Multi-purpose percutaneous abdominothoracic drainage catheter",""
"32337","Abdominal paracentesis needle, single-use",""
"47341","Intrauterine curette, suction",""
"45633","Electrocautery system electrode",""
"40717","X-ray contrast medium, inhaled gas",""
"32655","Intrauterine cannula, single-use",""
"43668","Cerebrospinal fluid manometer, mechanical",""
"63642","Surgical suction pump",""
"32035","Ureteral transilluminator, single-use",""
"61271","Femoral stem centralizer",""
"34076","Polyethylene acetabulum prosthesis",""
"32858","Elbow/ankle friction/impact protector",""
"38156","Ceramic femoral head prosthesis",""
"34192","Metal-backed patella prosthesis",""
"34223","Uncoated hip femur prosthesis, one-piece",""
"33717","Resurfacing metallic hip prosthesis",""
"32865","Orthopaedic implant driver",""
"48070","Unicondylar knee insert",""
"61652","Tubular support bandage, non-latex, reusable",""
"63279","Pressure bandage, Hevea-latex, reusable",""
"61653","Tubular support bandage, Hevea-latex",""
"62179","Capnography oxygen mask",""
"17745","Gastrointestinal motility manometric catheter, non-electronic",""
"43415","Urological irrigation system",""
"44675","Urological pressure monitoring tubing set",""
"14307","Urodynamic measurement system",""
"34924","Suprapubic drainage catheter",""
"42795","Female wearable urinal, reusable",""
"58265","Male urinary outflow analysis system cuff",""
"33000","Hospital stretcher, powered",""
"15726","Radiographic stretcher",""
"35892","Hospital stretcher, manual",""
"61424","Laparoscopic trocar blade, reusable",""
"61425","Laparoscopic trocar blade, single-use",""
"45645","Laparoscopic access cannula seal, single-use",""
"62061","Endoscopic electrosurgical electrode, monopolar, reusable",""
"45631","Electrocautery system handpiece",""
"58883","Externally-anchored laparoscopic retractor",""
"45597","Laparoscopic access cannula seal reducer, single-use",""
"47415","Laparoscopic blunt dissector",""
"36891","Halothane anaesthesia vaporizer",""
"37710","Anaesthesia workstation, general-purpose",""
"46829","Flexible-end laryngoscope blade",""
"34851","Anaesthesia ventilator",""
"36316","Enflurane anaesthesia vaporizer",""
"44809","Vacuum suction regulator/regulation set, general-purpose",""
"36979","Desflurane anaesthesia vaporizer",""
"37021","Anaesthesia breathing circuit, reusable",""
"37022","Carbon dioxide absorber, reusable",""
"41148","Portable pneumatic ventilator",""
"44762","Multi-chamber venous compression system garment, single-use",""
"16837","Sequential venous compression system",""
"61226","Invasive vascular ultrasound system probe",""
"44311","Noninvasive vascular ultrasound system",""
"58928","Noninvasive ankle brachial pressure index measurement unit",""
"44768","Multi-chamber venous compression system garment, reusable",""
"30877","Single-chamber venous compression system garment, reusable",""
"56610","T lymphocyte magnetic separation reagent IVD",""
"53662","Total complement activity (CH50) IVD, reagent",""
"50883","Corynebacterium diphtheriae immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"53785","Total immunoglobulin G (IgG total) IVD, kit, nephelometry/turbidimetry",""
"62413","Nephelometry/turbidimetry analyser IVD, automated/semi-automated",""
"53988","Total protein IVD, calibrator",""
"53681","Complement component C2 IVD, control",""
"53680","Complement component C2 IVD, calibrator",""
"42693","pH-adjusted buffer solution IVD",""
"53682","Complement component C2 IVD, reagent",""
"53801","Kappa/lambda light chain immunoglobulin IVD, reagent",""
"53794","Total immunoglobulin M (IgM total) IVD, reagent",""
"53759","Total immunoglobulin A (IgA total) IVD, reagent",""
"53758","Total immunoglobulin A (IgA total) IVD, kit, nephelometry/turbidimetry",""
"53793","Total immunoglobulin M (IgM total) IVD, kit, nephelometry/turbidimetry",""
"41431","Kappa/lambda light chain immunoglobulin IVD, control",""
"53799","Kappa/lambda light chain immunoglobulin IVD, kit, nephelometry/turbidimetry",""
"50877","Clostridium tetani immunoglobulin G (IgG) antibody IVD, reagent",""
"50876","Clostridium tetani immunoglobulin G (IgG) antibody IVD, control",""
"50875","Clostridium tetani immunoglobulin G (IgG) antibody IVD, calibrator",""
"61296","Microplate IVD",""
"41357","Total immunoglobulin M (IgM total) IVD, control",""
"41766","Total immunoglobulin A (IgA total) IVD, control",""
"53987","Total protein IVD, control",""
"41769","Immunoglobulin A subclass (IgA subclass) IVD, control",""
"31449","Complement components C3/C3c IVD, control",""
"31466","Complement component C1 inhibitor IVD, control",""
"41771","Total immunoglobulin D (IgD total) IVD, control",""
"31471","Complement components C4/C4c IVD, control",""
"37721","Albumin IVD, control",""
"38214","Beta-2-microglobulin IVD, control",""
"33914","Alpha-1-acid glycoprotein (orosomucoid) IVD, control",""
"41255","Alpha-1-antitrypsin (protease inhibitor) IVD, control",""
"41322","Ceruloplasmin IVD, control",""
"41406","Haptoglobin IVD, control",""
"41388","Prealbumin (transthyretin) IVD, control",""
"41344","Transferrin/transferrin isoform IVD, control",""
"41355","Immunoglobulin G subclass (IgG subclass) IVD, control",""
"41773","Immunoglobulin D subclass (IgD subclass) IVD, control",""
"53596","Albumin IVD, kit, nephelometry/turbidimetry",""
"53661","Total complement activity (CH50) IVD, control",""
"53660","Total complement activity (CH50) IVD, calibrator",""
"48178","Cystatin C IVD, kit, nephelometry/turbidimetry",""
"53602","Alpha-1-antitrypsin (protease inhibitor) IVD, kit, nephelometry/turbidimetry",""
"53760","Immunoglobulin A subclass (IgA subclass) IVD, kit, nephelometry/turbidimetry",""
"53691","Complement components C4/C4c IVD, kit, nephelometry/turbidimetry",""
"53684","Complement components C3/C3c IVD, kit, nephelometry/turbidimetry",""
"53676","Complement component C1 inhibitor IVD, kit, nephelometry/turbidimetry",""
"53769","Total immunoglobulin D (IgD total) IVD, kit, nephelometry/turbidimetry",""
"53659","Total complement activity (CH50) IVD, kit, enzyme immunoassay (EIA)",""
"62026","Immunoglobulin G subclass (IgG subclass) IVD, kit, precipitation/immunodiffusion",""
"57675","Transferrin/transferrin isoform IVD, antibody",""
"62051","Plasminogen IVD, kit, precipitation/immunodiffusion",""
"62012","Haptoglobin IVD, kit, precipitation/immunodiffusion",""
"61986","Ceruloplasmin IVD, kit, precipitation/immunodiffusion",""
"61983","Antithrombin III (ATIII) IVD, kit, precipitation/immunodiffusion",""
"62214","Alpha-1-antitrypsin (protease inhibitor) IVD, kit, precipitation/immunodiffusion",""
"61987","Complement component C5 IVD, kit, precipitation/immunodiffusion",""
"62030","Complement component C1 inhibitor IVD, kit, precipitation/immunodiffusion",""
"62006","Total immunoglobulin M (IgM total) IVD, kit, precipitation/immunodiffusion",""
"62007","Total immunoglobulin A (IgA total) IVD, kit, precipitation/immunodiffusion",""
"62008","Total immunoglobulin G (IgG total) IVD, kit, precipitation/immunodiffusion",""
"61985","Immunoglobulin A subclass (IgA subclass) IVD, kit, precipitation/immunodiffusion",""
"62009","Total complement activity (CH50) IVD, kit, precipitation/immunodiffusion",""
"61984","Protein C IVD, kit, precipitation/immunodiffusion",""
"61988","C-reactive protein (CRP) IVD, kit, precipitation/immunodiffusion",""
"33665","Posterior-stabilized total knee prosthesis",""
"34203","Uncoated femoral stem prosthesis, modular",""
"35881","Cytological centrifuge IVD",""
"57859","Tissue processor IVD, automated/semi-automated",""
"36416","Tissue embedding unit IVD",""
"61826","Microscope slide coverslipper IVD",""
"15158","Rotary microtome IVD",""
"62575","Microscope slide digital imaging scanner IVD",""
"15157","Cryostat microtome IVD",""
"15159","Sliding microtome IVD",""
"66243","Bone/joint surgical power tool motorized handpiece/set, electric, reusable",""
"43376","Surgical saw blade, sagittal, single-use",""
"44632","Sternum saw blade, single-use",""
