Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Version:2025 Oct 06 - 22:30 UTC
http://id.who.int/icd/entity/153100383,http://id.who.int/icd/release/11/beta/ichi/153100383,JU1.RB.ZZ,,"- - - - - Practical support with voice and speech functions, unspecified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2040695762,http://id.who.int/icd/release/11/beta/ichi/2040695762,JU1.RC.ZZ,,"- - - - - Emotional support for voice and speech functions, unspecified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/58455841,http://id.who.int/icd/release/11/beta/ichi/58455841,,BlockL5-JUB,- - - - - Interventions on voice function,block,5,False,True,,browser,iCat,False,10,
http://id.who.int/icd/entity/2090247212,http://id.who.int/icd/release/11/beta/ichi/2090247212,JUB.AA.ZZ,,- - - - - - Assessment of voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/61703987,http://id.who.int/icd/release/11/beta/ichi/61703987,JUB.AC.ZZ,,- - - - - - Test of voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1842709596,http://id.who.int/icd/release/11/beta/ichi/1842709596,JUB.AM.ZZ,,- - - - - - Observation of voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/108810333,http://id.who.int/icd/release/11/beta/ichi/108810333,JUB.PG.ZZ,,- - - - - - Assisting and leading exercise for voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1019354299,http://id.who.int/icd/release/11/beta/ichi/1019354299,JUB.PH.ZZ,,- - - - - - Training of voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/972436293,http://id.who.int/icd/release/11/beta/ichi/972436293,JUB.PM.ZZ,,- - - - - - Education about voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1232378058,http://id.who.int/icd/release/11/beta/ichi/1232378058,JUB.PN.ZZ,,- - - - - - Advising about voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1714709094,http://id.who.int/icd/release/11/beta/ichi/1714709094,JUB.PP.ZZ,,- - - - - - Counselling for voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1546493680,http://id.who.int/icd/release/11/beta/ichi/1546493680,JUB.RB.ZZ,,- - - - - - Practical support with voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/844471705,http://id.who.int/icd/release/11/beta/ichi/844471705,JUB.RC.ZZ,,- - - - - - Emotional support for voice functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/679910321,http://id.who.int/icd/release/11/beta/ichi/679910321,,BlockL5-JUC,- - - - - Interventions on speech function,block,5,False,True,,browser,iCat,False,10,
http://id.who.int/icd/entity/66047955,http://id.who.int/icd/release/11/beta/ichi/66047955,JUC.AA.ZZ,,- - - - - - Assessment of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1492845248,http://id.who.int/icd/release/11/beta/ichi/1492845248,JUC.AC.ZZ,,- - - - - - Test of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1765888138,http://id.who.int/icd/release/11/beta/ichi/1765888138,JUC.AM.ZZ,,- - - - - - Observation of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1500691202,http://id.who.int/icd/release/11/beta/ichi/1500691202,JUC.PG.ZZ,,- - - - - - Assisting and leading exercise for speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1383507372,http://id.who.int/icd/release/11/beta/ichi/1383507372,JUC.PH.ZZ,,- - - - - - Training of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/112257571,http://id.who.int/icd/release/11/beta/ichi/112257571,JUC.PM.ZZ,,- - - - - - Education about speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/597184369,http://id.who.int/icd/release/11/beta/ichi/597184369,JUC.PN.ZZ,,- - - - - - Advising about speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/215528927,http://id.who.int/icd/release/11/beta/ichi/215528927,JUC.PP.ZZ,,- - - - - - Counselling for speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2086280786,http://id.who.int/icd/release/11/beta/ichi/2086280786,JUC.RB.ZZ,,- - - - - - Practical support with speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2037264812,http://id.who.int/icd/release/11/beta/ichi/2037264812,JUC.RC.ZZ,,- - - - - - Emotional support for speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2095539280,http://id.who.int/icd/release/11/beta/ichi/2095539280,,BlockL5-JUD,- - - - - Interventions on articulation function,block,5,False,True,,browser,iCat,False,10,
http://id.who.int/icd/entity/106238643,http://id.who.int/icd/release/11/beta/ichi/106238643,JUD.AA.ZZ,,- - - - - - Assessment of articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1747784156,http://id.who.int/icd/release/11/beta/ichi/1747784156,JUD.AC.ZZ,,- - - - - - Test of articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/481664025,http://id.who.int/icd/release/11/beta/ichi/481664025,JUD.AM.ZZ,,- - - - - - Observation of articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/116564675,http://id.who.int/icd/release/11/beta/ichi/116564675,JUD.PG.ZZ,,- - - - - - Assisting and leading exercise for articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2049694713,http://id.who.int/icd/release/11/beta/ichi/2049694713,JUD.PH.ZZ,,- - - - - - Training of articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/178876534,http://id.who.int/icd/release/11/beta/ichi/178876534,JUD.PM.ZZ,,- - - - - - Education about articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/636062426,http://id.who.int/icd/release/11/beta/ichi/636062426,JUD.PN.ZZ,,- - - - - - Advising about articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1889959061,http://id.who.int/icd/release/11/beta/ichi/1889959061,JUD.PP.ZZ,,- - - - - - Counselling for articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/517898236,http://id.who.int/icd/release/11/beta/ichi/517898236,JUD.RB.ZZ,,- - - - - - Practical support with articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/795094454,http://id.who.int/icd/release/11/beta/ichi/795094454,JUD.RC.ZZ,,- - - - - - Emotional support for articulation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/589641069,http://id.who.int/icd/release/11/beta/ichi/589641069,,BlockL5-JUF,- - - - - Interventions on fluency and rhythm of speech functions,block,5,False,True,,browser,iCat,False,10,
http://id.who.int/icd/entity/1865454881,http://id.who.int/icd/release/11/beta/ichi/1865454881,JUF.AA.ZZ,,- - - - - - Assessment of fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1681165197,http://id.who.int/icd/release/11/beta/ichi/1681165197,JUF.AC.ZZ,,- - - - - - Test of fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/821216258,http://id.who.int/icd/release/11/beta/ichi/821216258,JUF.AM.ZZ,,- - - - - - Observation of fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1706897997,http://id.who.int/icd/release/11/beta/ichi/1706897997,JUF.PG.ZZ,,- - - - - - Assisting and leading exercise for fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1778694879,http://id.who.int/icd/release/11/beta/ichi/1778694879,JUF.PH.ZZ,,- - - - - - Training of fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/75282870,http://id.who.int/icd/release/11/beta/ichi/75282870,JUF.PM.ZZ,,- - - - - - Education about fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1894003829,http://id.who.int/icd/release/11/beta/ichi/1894003829,JUF.PN.ZZ,,- - - - - - Advising about fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1789069999,http://id.who.int/icd/release/11/beta/ichi/1789069999,JUF.PP.ZZ,,- - - - - - Counselling for fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1638339587,http://id.who.int/icd/release/11/beta/ichi/1638339587,JUF.RB.ZZ,,- - - - - - Practical support with fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1607451861,http://id.who.int/icd/release/11/beta/ichi/1607451861,JUF.RC.ZZ,,- - - - - - Emotional support for fluency and rhythm of speech functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1935600862,http://id.who.int/icd/release/11/beta/ichi/1935600862,,BlockL5-JUG,- - - - - Interventions on alternative vocalisation function,block,5,False,True,,browser,iCat,False,10,
http://id.who.int/icd/entity/552921034,http://id.who.int/icd/release/11/beta/ichi/552921034,JUG.AA.ZZ,,- - - - - - Assessment of alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/633391156,http://id.who.int/icd/release/11/beta/ichi/633391156,JUG.AC.ZZ,,- - - - - - Test of alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1430414265,http://id.who.int/icd/release/11/beta/ichi/1430414265,JUG.AM.ZZ,,- - - - - - Observation of alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2046990615,http://id.who.int/icd/release/11/beta/ichi/2046990615,JUG.PG.ZZ,,- - - - - - Assisting and leading exercise for alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/447697854,http://id.who.int/icd/release/11/beta/ichi/447697854,JUG.PH.ZZ,,- - - - - - Training of alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/296439056,http://id.who.int/icd/release/11/beta/ichi/296439056,JUG.PM.ZZ,,- - - - - - Education about alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1164771999,http://id.who.int/icd/release/11/beta/ichi/1164771999,JUG.PN.ZZ,,- - - - - - Advising about alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/270726354,http://id.who.int/icd/release/11/beta/ichi/270726354,JUG.PP.ZZ,,- - - - - - Counselling for alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1063390846,http://id.who.int/icd/release/11/beta/ichi/1063390846,JUG.RB.ZZ,,- - - - - - Practical support with alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1340122611,http://id.who.int/icd/release/11/beta/ichi/1340122611,JUG.RC.ZZ,,- - - - - - Emotional support for alternative vocalisation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/629309654,http://id.who.int/icd/release/11/beta/ichi/629309654,JZZ.AA.ZZ,,"- - - - Assessment of respiratory system, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/708511816,http://id.who.int/icd/release/11/beta/ichi/708511816,JZZ.DB.AC,,"- - - - Oral administration of pharmaceutical for respiratory system, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2064981877,http://id.who.int/icd/release/11/beta/ichi/2064981877,JZZ.DL.AC,,"- - - - Other intubation of respiratory tract, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/618090072,http://id.who.int/icd/release/11/beta/ichi/618090072,JZZ.JA.AC,,"- - - - Other lavage of bronchus and trachea, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1957468135,http://id.who.int/icd/release/11/beta/ichi/1957468135,JZZ.JB.AC,,"- - - - Suctioning of airways, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/ichi/1304914040/other,JZZ.ZY.ZY,,"- - - - Other specified interventions on the respiratory system, voice and speech",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/ichi/1304914040/unspecified,JZZ.ZZ.ZZ,,"- - - - Interventions on the respiratory system, voice and speech, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1343064949,http://id.who.int/icd/release/11/beta/ichi/1343064949,,BlockL3-KAA,- - - Interventions on the digestive system,block,3,False,True,,browser,iCat,False,6,
http://id.who.int/icd/entity/1095674627,http://id.who.int/icd/release/11/beta/ichi/1095674627,,BlockL4-KAA,- - - - Interventions on mouth or pharynx,block,4,False,True,,browser,iCat,False,24,
http://id.who.int/icd/entity/2003667070,http://id.who.int/icd/release/11/beta/ichi/2003667070,,BlockL5-KAA,- - - - - Interventions on lip,block,5,False,True,,browser,iCat,False,13,
http://id.who.int/icd/entity/1846432173,http://id.who.int/icd/release/11/beta/ichi/1846432173,KAA.AD.AA,,- - - - - - Biopsy of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/554080570,http://id.who.int/icd/release/11/beta/ichi/554080570,KAA.FB.AA,,- - - - - - Division of labial fraenum,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/994158564,http://id.who.int/icd/release/11/beta/ichi/994158564,KAA.GA.AH,,- - - - - - Destruction of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/346484030,http://id.who.int/icd/release/11/beta/ichi/346484030,KAA.JB.AA,,- - - - - - Drainage of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1004935058,http://id.who.int/icd/release/11/beta/ichi/1004935058,KAA.JD.AA,,"- - - - - - Removal of foreign body, lip",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1805504035,http://id.who.int/icd/release/11/beta/ichi/1805504035,KAA.JD.AE,,- - - - - - Percutaneous removal of internal device or foreign body of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/779332566,http://id.who.int/icd/release/11/beta/ichi/779332566,KAA.JI.AA,,- - - - - - Local excision of lesion of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1363708107,http://id.who.int/icd/release/11/beta/ichi/1363708107,KAA.JJ.AA,,- - - - - - Partial excision of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/822131442,http://id.who.int/icd/release/11/beta/ichi/822131442,KAA.LC.AA,,- - - - - - Fixation of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1099043197,http://id.who.int/icd/release/11/beta/ichi/1099043197,KAA.LK.AA,,- - - - - - Increase of lip size,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1312528879,http://id.who.int/icd/release/11/beta/ichi/1312528879,KAA.LL.AA,,- - - - - - Reduction of lip size,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1578432713,http://id.who.int/icd/release/11/beta/ichi/1578432713,KAA.MK.AA,,- - - - - - Repair of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1146340883,http://id.who.int/icd/release/11/beta/ichi/1146340883,KAA.ML.AA,,- - - - - - Reconstruction of lip,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1280998748,http://id.who.int/icd/release/11/beta/ichi/1280998748,,BlockL5-KAB,- - - - - Interventions on tongue,block,5,False,True,,browser,iCat,False,16,
http://id.who.int/icd/entity/790620804,http://id.who.int/icd/release/11/beta/ichi/790620804,KAB.AD.AC,,- - - - - - Biopsy of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2077861131,http://id.who.int/icd/release/11/beta/ichi/2077861131,KAB.AD.AE,,- - - - - - Percutaneous biopsy of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/826470928,http://id.who.int/icd/release/11/beta/ichi/826470928,KAB.FA.AC,,- - - - - - Glossotomy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1853924147,http://id.who.int/icd/release/11/beta/ichi/1853924147,KAB.FB.AC,,- - - - - - Lingual fraenotomy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/16293978,http://id.who.int/icd/release/11/beta/ichi/16293978,KAB.FC.AC,,- - - - - - Release of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/599297779,http://id.who.int/icd/release/11/beta/ichi/599297779,KAB.GA.AC,,- - - - - - Destruction of lesion or tissue of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/855355013,http://id.who.int/icd/release/11/beta/ichi/855355013,KAB.JB.AC,,- - - - - - Drainage of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1739872460,http://id.who.int/icd/release/11/beta/ichi/1739872460,KAB.JD.AC,,- - - - - - Removal of foreign body from tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/936345979,http://id.who.int/icd/release/11/beta/ichi/936345979,KAB.JI.AC,,- - - - - - Local excision of lesion of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/412056533,http://id.who.int/icd/release/11/beta/ichi/412056533,KAB.JJ.AC,,- - - - - - Partial glossectomy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1490797378,http://id.who.int/icd/release/11/beta/ichi/1490797378,KAB.JK.AC,,- - - - - - Complete glossectomy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2006661614,http://id.who.int/icd/release/11/beta/ichi/2006661614,KAB.JL.AC,,- - - - - - Radical glossectomy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/669048925,http://id.who.int/icd/release/11/beta/ichi/669048925,KAB.LC.AC,,- - - - - - Fixation of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1300210700,http://id.who.int/icd/release/11/beta/ichi/1300210700,KAB.LJ.AC,,- - - - - - Genioglossus advancement,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1924077076,http://id.who.int/icd/release/11/beta/ichi/1924077076,KAB.MK.AC,,- - - - - - Repair of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1760045258,http://id.who.int/icd/release/11/beta/ichi/1760045258,KAB.ML.AC,,- - - - - - Reconstruction of tongue,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/328739961,http://id.who.int/icd/release/11/beta/ichi/328739961,,BlockL5-KAE,- - - - - Interventions on teeth,block,5,False,True,,browser,iCat,False,17,
http://id.who.int/icd/entity/1391580256,http://id.who.int/icd/release/11/beta/ichi/1391580256,KAE.AE.AC,,- - - - - - Dental examination,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/477144331,http://id.who.int/icd/release/11/beta/ichi/477144331,KAE.BA.BA,,- - - - - - X-ray of teeth,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1224525611,http://id.who.int/icd/release/11/beta/ichi/1224525611,KAE.BA.BC,,"- - - - - - Computerised tomography of teeth, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1447838304,http://id.who.int/icd/release/11/beta/ichi/1447838304,KAE.DB.AC,,- - - - - - Application of substance to teeth,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1919134830,http://id.who.int/icd/release/11/beta/ichi/1919134830,KAE.DN.AC,,- - - - - - Prosthetic dental implant,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1021500729,http://id.who.int/icd/release/11/beta/ichi/1021500729,KAE.JD.AC,,- - - - - - Removal of dental internal device or foreign body,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1030448377,http://id.who.int/icd/release/11/beta/ichi/1030448377,KAE.JE.AC,,- - - - - - Extraction of tooth without incision,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/230520803,http://id.who.int/icd/release/11/beta/ichi/230520803,KAE.JG.AC,,"- - - - - - Dental scaling, polishing, and debridement",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1384064704,http://id.who.int/icd/release/11/beta/ichi/1384064704,KAE.JJ.AC,,- - - - - - Apicoectomy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/667525811,http://id.who.int/icd/release/11/beta/ichi/667525811,KAE.JK.AC,,- - - - - - Excision of tooth via incision,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/204787235,http://id.who.int/icd/release/11/beta/ichi/204787235,KAE.KA.AC,,- - - - - - Replacement of dental packing,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/494399061,http://id.who.int/icd/release/11/beta/ichi/494399061,KAE.KD.AC,,- - - - - - Transplantation of tooth or tooth bud,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/127361279,http://id.who.int/icd/release/11/beta/ichi/127361279,KAE.LC.AC,,- - - - - - Application of dental device,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2024555488,http://id.who.int/icd/release/11/beta/ichi/2024555488,KAE.LD.AC,,- - - - - - Repositioning of displaced tooth,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/188029451,http://id.who.int/icd/release/11/beta/ichi/188029451,KAE.MK.AC,,- - - - - - Restoration of tooth,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/340134703,http://id.who.int/icd/release/11/beta/ichi/340134703,KAE.ML.AC,,- - - - - - Root canal therapy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1690607780,http://id.who.int/icd/release/11/beta/ichi/1690607780,KAE.SM.AC,,- - - - - - Management of external appliance of tooth,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1139013066,http://id.who.int/icd/release/11/beta/ichi/1139013066,,BlockL5-KAG,- - - - - Interventions on gum,block,5,False,True,,browser,iCat,False,13,
http://id.who.int/icd/entity/1537948458,http://id.who.int/icd/release/11/beta/ichi/1537948458,KAG.AD.AC,,- - - - - - Biopsy of gum,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1960927148,http://id.who.int/icd/release/11/beta/ichi/1960927148,KAG.DC.AC,,- - - - - - Topical application of anaesthetic to gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1845612800,http://id.who.int/icd/release/11/beta/ichi/1845612800,KAG.DC.AF,,- - - - - - Injection of anaesthetic into gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1105987056,http://id.who.int/icd/release/11/beta/ichi/1105987056,KAG.DL.AC,,- - - - - - Insertion of internal device of gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1679906868,http://id.who.int/icd/release/11/beta/ichi/1679906868,KAG.FA.AC,,- - - - - - Incision of gum,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/346289087,http://id.who.int/icd/release/11/beta/ichi/346289087,KAG.GA.AC,,- - - - - - Destruction of gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1572845391,http://id.who.int/icd/release/11/beta/ichi/1572845391,KAG.JA.AC,,- - - - - - Irrigation of gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1004734737,http://id.who.int/icd/release/11/beta/ichi/1004734737,KAG.JB.AC,,- - - - - - Drainage of gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1149213312,http://id.who.int/icd/release/11/beta/ichi/1149213312,KAG.JD.AC,,- - - - - - Removal of internal device or foreign body of gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2126632600,http://id.who.int/icd/release/11/beta/ichi/2126632600,KAG.JI.AC,,- - - - - - Local excision of lesion or tissue of gum,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1800694496,http://id.who.int/icd/release/11/beta/ichi/1800694496,KAG.JJ.AC,,- - - - - - Partial excision of gingiva,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/992981871,http://id.who.int/icd/release/11/beta/ichi/992981871,KAG.MK.AC,,- - - - - - Repair of gum,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1897092102,http://id.who.int/icd/release/11/beta/ichi/1897092102,KAG.ML.AC,,- - - - - - Gingivoplasty,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1493400418,http://id.who.int/icd/release/11/beta/ichi/1493400418,,BlockL5-KAL,- - - - - Interventions on parotid gland,block,5,False,True,,browser,iCat,False,11,
http://id.who.int/icd/entity/1929254898,http://id.who.int/icd/release/11/beta/ichi/1929254898,,BlockL6-KAL,- - - - - - Imaging interventions on parotid gland,block,6,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/77975671,http://id.who.int/icd/release/11/beta/ichi/77975671,KAL.BA.BC,,"- - - - - - - Computerised tomography of parotid gland, not elsewhere classified",category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/262262491,http://id.who.int/icd/release/11/beta/ichi/262262491,KAL.BA.BD,,- - - - - - - Computerised tomography of parotid gland with intravenous contrast medium,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2071822450,http://id.who.int/icd/release/11/beta/ichi/2071822450,KAL.BA.BE,,- - - - - - - Nuclear imaging study of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1754329786,http://id.who.int/icd/release/11/beta/ichi/1754329786,KAL.BA.BJ,,- - - - - - - Ultrasound of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1533509972,http://id.who.int/icd/release/11/beta/ichi/1533509972,KAL.GA.BA,,- - - - - - Destruction of lesion or tissue of parotid gland by radiotherapy,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2119115784,http://id.who.int/icd/release/11/beta/ichi/2119115784,KAL.GA.BJ,,- - - - - - Extracorporeal shockwave lithotripsy of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1359994536,http://id.who.int/icd/release/11/beta/ichi/1359994536,KAL.JB.AA,,- - - - - - Drainage of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/24381209,http://id.who.int/icd/release/11/beta/ichi/24381209,KAL.JB.AE,,- - - - - - Percutaneous drainage of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1958904684,http://id.who.int/icd/release/11/beta/ichi/1958904684,KAL.JE.AA,,- - - - - - Extraction of calculus from parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2071661562,http://id.who.int/icd/release/11/beta/ichi/2071661562,KAL.JJ.AA,,- - - - - - Partial excision of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1419526440,http://id.who.int/icd/release/11/beta/ichi/1419526440,KAL.JK.AA,,- - - - - - Total excision of parotid gland,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/988037711,http://id.who.int/icd/release/11/beta/ichi/988037711,KAL.JL.AA,,- - - - - - Radical excision of parotid gland,category,1,False,True,,browser,iCat,True,0,
